file,annotation_id,annotation_type,tier_id,tier_std,parent_tier,linguistic_type,parent_annotation_id,start_ms,end_ms,value
bangla_sentences_glossed.eaf,a114,REF_ANNOTATION,gl,gl,mb,gloss,a68,,,difficult work-PROG-LOC-even this-TOP-OBJ try-FIN
bangla_sentences_glossed.eaf,a115,REF_ANNOTATION,gl,gl,mb,gloss,a69,,,home-2SG.POSS arrive-PFV-PROG-LOC-TOP let.us-1PL.EXCL.HORT around go-FIN
bangla_sentences_glossed.eaf,a116,REF_ANNOTATION,gl,gl,mb,gloss,a70,,,2SG body good-EMPH let.us then football play-1PL.EXCL.HORT go-FIN
bangla_sentences_glossed.eaf,a117,REF_ANNOTATION,gl,gl,mb,gloss,a71,,,1PL.EXCL-GEN language-INS which-thing-OBJ sing-PST.1SG that TOP love regarding-GEN song COP.PROG-FIN
bangla_sentences_glossed.eaf,a118,REF_ANNOTATION,gl,gl,mb,gloss,a72,,,again-2SG.SUBJ arrive-PST-COND 1SG for-M chocolate bring give-IMP.2SG
bangla_sentences_glossed.eaf,a119,REF_ANNOTATION,gl,gl,mb,gloss,a73,,,2SG here-2SG.POSS stay-TR this-TOP-OBJ know-PROG stay-EMPH-FIN
bangla_sentences_glossed.eaf,a120,REF_ANNOTATION,gl,gl,mb,gloss,a74,,,1SG-GEN faith stay-PROG-FIN COMP 2SG this-2SG.POSS work be.able-REFL-FIN
bangla_sentences_glossed.eaf,a121,REF_ANNOTATION,gl,gl,mb,gloss,a75,,,2SG NEG-2SG.SUBJ be.able-REFL-COND that work TOP NEG-2SG.IMP work-FIN
bangla_sentences_glossed.eaf,a122,REF_ANNOTATION,gl,gl,mb,gloss,a76,,,food cook-NMLZ-PROG girl TOP 1SG sibling COP-FIN-EMPH
bangla_sentences_glossed.eaf,a123,REF_ANNOTATION,gl,gl,mb,gloss,a77,,,2SG NEG-2SG.SUBJ come-APPL TOP 1SG-also NEG go-FIN
bangla_sentences_glossed.eaf,a124,REF_ANNOTATION,gl,gl,mb,gloss,a78,,,1SG home arrive immediately-EMPH 1SG mother TOP 1SG face-LOC scold-PST.3SG
bangla_sentences_glossed.eaf,a125,REF_ANNOTATION,gl,gl,mb,gloss,a79,,,sleep NEG sleep-PST.SEQ-OBJ study-APPL night-LOC 1SG good result-OBJ receive-PST.3SG
bangla_sentences_glossed.eaf,a126,REF_ANNOTATION,gl,gl,mb,gloss,a80,,,always study-IMP.2SG then 2SG mother-father TOP good child-DU call-2SG.OBJ-FIN
bangla_sentences_glossed.eaf,a127,REF_ANNOTATION,gl,gl,mb,gloss,a81,,,1SG which area-LOC-OBJ stay-TR-PROG that-PL all-person-PL know-1SG.OBJ-OBJ-FIN
bangla_sentences_glossed.eaf,a128,REF_ANNOTATION,gl,gl,mb,gloss,a82,,,2SG-OBJ say-IMP.2SG-LOC-even why NEG-2SG.SUBJ arrive-PST.PL
bangla_sentences_glossed.eaf,a129,REF_ANNOTATION,gl,gl,mb,gloss,a83,,,yesterday COMP school closed stay-PROG that NEG know-PROG stay-TR-FIN
bangla_sentences_glossed.eaf,a130,REF_ANNOTATION,gl,gl,mb,gloss,a84,,,1PL.EXCL TOP two sibling male and three sibling female
bangla_sentences_glossed.eaf,a131,REF_ANNOTATION,gl,gl,mb,gloss,a85,,,1SG-GEN school TOP here ABL three mile far-INTR-FIN
bangla_sentences_glossed.eaf,a132,REF_ANNOTATION,gl,gl,mb,gloss,a86,,,now 1SG-hand.LOC TOP any money also NEG-1SG.SUBJ-FIN
bangla_sentences_glossed.eaf,a133,REF_ANNOTATION,gl,gl,mb,gloss,a87,,,market-LOC goods thing regarding-GEN price very high
bangla_sentences_glossed.eaf,a134,REF_ANNOTATION,gl,gl,mb,gloss,a88,,,twelve month-LOC one year become-FIN
bangla_sentences_glossed.eaf,a135,REF_ANNOTATION,gl,gl,mb,gloss,a89,,,seven day-LOC one week become-FIN
bangla_sentences_glossed.eaf,a136,REF_ANNOTATION,gl,gl,mb,gloss,a90,,,1PL.EXCL locality-LOC month-LOC one-time song-OBJ gathering become-FIN
bangla_sentences_glossed.eaf,a137,REF_ANNOTATION,gl,gl,mb,gloss,a91,,,language-INS 1PL.INCL TOP 1PL.INCL-GEN mind regarding-GEN talk-PL express-FIN
bangla_sentences_glossed.eaf,a138,REF_ANNOTATION,gl,gl,mb,gloss,a92,,,play sport TOP body-DAT for good-FIN
bangla_sentences_glossed.eaf,a139,REF_ANNOTATION,ft,ft,ref,translation,a1,,,I play football and my brother plays cricket.
bangla_sentences_glossed.eaf,a140,REF_ANNOTATION,ft,ft,ref,translation,a2,,,"In our neighbourhood a music session is held every month, but whenever a fight breaks out, it gets closed for many days."
bangla_sentences_glossed.eaf,a141,REF_ANNOTATION,ft,ft,ref,translation,a3,,,I don't have money right now because I bought a watch yesterday.
bangla_sentences_glossed.eaf,a142,REF_ANNOTATION,ft,ft,ref,translation,a4,,,Planting trees is good and taking care of trees is also necessary.
bangla_sentences_glossed.eaf,a143,REF_ANNOTATION,ft,ft,ref,translation,a5,,,I have not had breakfast because I don't have money.
bangla_sentences_glossed.eaf,a144,REF_ANNOTATION,ft,ft,ref,translation,a6,,,I have been sitting for a long time but there is still no sign of him.
bangla_sentences_glossed.eaf,a145,REF_ANNOTATION,ft,ft,ref,translation,a7,,,"Although I don't have a good relationship with him, I respect him."
bangla_sentences_glossed.eaf,a146,REF_ANNOTATION,ft,ft,ref,translation,a8,,,That man is rich but unhappy.
bangla_sentences_glossed.eaf,a147,REF_ANNOTATION,ft,ft,ref,translation,a9,,,"We went to play football, bathed in the river, then came home and sat to eat."
bangla_sentences_glossed.eaf,a148,REF_ANNOTATION,ft,ft,ref,translation,a10,,,"My new school is very nice, but it is very far from my home."
bangla_sentences_glossed.eaf,a149,REF_ANNOTATION,ft,ft,ref,translation,a11,,,"My mother's cooking is very tasty, but my younger brother does not like to eat it."
bangla_sentences_glossed.eaf,a150,REF_ANNOTATION,ft,ft,ref,translation,a12,,,On the next holiday I will go to Dhaka or else learn to ride a bicycle.
bangla_sentences_glossed.eaf,a151,REF_ANNOTATION,ft,ft,ref,translation,a13,,,I speak Bengali and can also speak English.
bangla_sentences_glossed.eaf,a152,REF_ANNOTATION,ft,ft,ref,translation,a14,,,I am working and Suman is sleeping.
bangla_sentences_glossed.eaf,a153,REF_ANNOTATION,ft,ft,ref,translation,a15,,,I was walking at the fair and suddenly I saw him.
bangla_sentences_glossed.eaf,a154,REF_ANNOTATION,ft,ft,ref,translation,a16,,,"You may not believe it, but this is the truth."
bangla_sentences_glossed.eaf,a155,REF_ANNOTATION,ft,ft,ref,translation,a17,,,You may go if you wish; I will not go.
bangla_sentences_glossed.eaf,a156,REF_ANNOTATION,ft,ft,ref,translation,a18,,,I understood from his facial expression that he had stolen.
bangla_sentences_glossed.eaf,a157,REF_ANNOTATION,ft,ft,ref,translation,a19,,,My grandfather died when my father was very young.
bangla_sentences_glossed.eaf,a158,REF_ANNOTATION,ft,ft,ref,translation,a20,,,This house that you are seeing is ours.
bangla_sentences_glossed.eaf,a159,REF_ANNOTATION,ft,ft,ref,translation,a21,,,"The thing that you said, that I know."
bangla_sentences_glossed.eaf,a160,REF_ANNOTATION,ft,ft,ref,translation,a22,,,"Although the task is difficult, I will still try to do it."
bangla_sentences_glossed.eaf,a161,REF_ANNOTATION,ft,ft,ref,translation,a23,,,"Since you have come home, let us roam around."
bangla_sentences_glossed.eaf,a162,REF_ANNOTATION,ft,ft,ref,translation,a24,,,"Since you are healthy, let us go and play football."
bangla_sentences_glossed.eaf,a163,REF_ANNOTATION,ft,ft,ref,translation,a25,,,The song I sang in our language is a love song.
bangla_sentences_glossed.eaf,a164,REF_ANNOTATION,ft,ft,ref,translation,a26,,,"If you come again, bring chocolate for me."
bangla_sentences_glossed.eaf,a165,REF_ANNOTATION,ft,ft,ref,translation,a27,,,I already knew that you live here.
bangla_sentences_glossed.eaf,a166,REF_ANNOTATION,ft,ft,ref,translation,a28,,,I had faith that you could do this work.
bangla_sentences_glossed.eaf,a167,REF_ANNOTATION,ft,ft,ref,translation,a29,,,"If you can't do it, don't do the work."
bangla_sentences_glossed.eaf,a168,REF_ANNOTATION,ft,ft,ref,translation,a30,,,The girl who is cooking is my sister.
bangla_sentences_glossed.eaf,a169,REF_ANNOTATION,ft,ft,ref,translation,a31,,,Just because you are not coming does not mean I will not go either.
bangla_sentences_glossed.eaf,a170,REF_ANNOTATION,ft,ft,ref,translation,a32,,,"As soon as I came home, my mother started scolding me."
bangla_sentences_glossed.eaf,a171,REF_ANNOTATION,ft,ft,ref,translation,a33,,,"Studying sleeplessly at night, I got good results in the exam."
bangla_sentences_glossed.eaf,a172,REF_ANNOTATION,ft,ft,ref,translation,a34,,,Always study; then your parents will call you a good child.
bangla_sentences_glossed.eaf,a173,REF_ANNOTATION,ft,ft,ref,translation,a35,,,Many people in the area where I live know me.
bangla_sentences_glossed.eaf,a174,REF_ANNOTATION,ft,ft,ref,translation,a36,,,I told you to come; why didn't you come?
bangla_sentences_glossed.eaf,a175,REF_ANNOTATION,ft,ft,ref,translation,a37,,,I did not know that the school was closed yesterday.
bangla_sentences_glossed.eaf,a176,REF_ANNOTATION,ft,ft,ref,translation,a38,,,We are two brothers and three sisters.
bangla_sentences_glossed.eaf,a177,REF_ANNOTATION,ft,ft,ref,translation,a39,,,My school is three miles away from here.
bangla_sentences_glossed.eaf,a178,REF_ANNOTATION,ft,ft,ref,translation,a40,,,Right now I don't have any money at all.
bangla_sentences_glossed.eaf,a179,REF_ANNOTATION,ft,ft,ref,translation,a41,,,The price of goods in the market is very high.
bangla_sentences_glossed.eaf,a180,REF_ANNOTATION,ft,ft,ref,translation,a42,,,Twelve months make one year.
bangla_sentences_glossed.eaf,a181,REF_ANNOTATION,ft,ft,ref,translation,a43,,,Seven days make one week.
bangla_sentences_glossed.eaf,a182,REF_ANNOTATION,ft,ft,ref,translation,a44,,,In our neighbourhood a music session is held once every month.
bangla_sentences_glossed.eaf,a183,REF_ANNOTATION,ft,ft,ref,translation,a45,,,Through language we express the thoughts of our minds.
bangla_sentences_glossed.eaf,a184,REF_ANNOTATION,ft,ft,ref,translation,a46,,,Sports are good for the body.
lexicon(1).eaf,a1,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,0,2000,d̪uɽup̚ʔ
lexicon(1).eaf,a2,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,2200,4200,hiɟuʔ
lexicon(1).eaf,a3,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,4400,6400,calaʔ
lexicon(1).eaf,a4,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,6600,8600,op̚ɾom
lexicon(1).eaf,a5,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,8800,10800,aɲɟɔm
lexicon(1).eaf,a6,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,11000,13000,ɲɛl
lexicon(1).eaf,a7,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,13200,15200,baɖa͡i̯
lexicon(1).eaf,a8,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,15400,17400,ɛmɔʔ
lexicon(1).eaf,a9,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,17600,19600,hat̪a͡o̯
lexicon(1).eaf,a10,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,19800,21800,ɘgu
lexicon(1).eaf,a11,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,22000,24000,ɘgu
lexicon(1).eaf,a12,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,24200,26200,kiɾiɲ
lexicon(1).eaf,a13,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,26400,28400,d̪aɽan
lexicon(1).eaf,a14,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,28600,30600,ʈɛo̯͡aŋ hat̪a͡o̯
lexicon(1).eaf,a15,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,30800,32800,kusi
lexicon(1).eaf,a16,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,33000,35000,at̪̚ʔ
lexicon(1).eaf,a17,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,35200,37200,ɲam
lexicon(1).eaf,a18,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,37400,39400,cas bas
lexicon(1).eaf,a19,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,39600,41600,bad̪ʰa
lexicon(1).eaf,a20,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,41800,43800,sɛʈɛɾ kaʔ
lexicon(1).eaf,a21,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,44000,46000,d̪isɘ d̪ɔho͡i̯
lexicon(1).eaf,a22,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,46200,48200,sɛnd̪ɾa
lexicon(1).eaf,a23,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,48400,50400,kat̪ʰa ɾɔɽ
lexicon(1).eaf,a24,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,50600,52600,majam ɟɔɾɔʔ
lexicon(1).eaf,a25,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,52800,54800,bʰind̪ɘɽɔʔ
lexicon(1).eaf,a26,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,55000,57000,ɲuɾhɘʔ
lexicon(1).eaf,a27,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,57200,59200,ɘkʰɾiɲ
lexicon(1).eaf,a28,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,59400,61400,ɟɔma d̪ɔho͡i̯
lexicon(1).eaf,a29,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,61600,63600,ɟul
lexicon(1).eaf,a30,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,63800,65800,paɾɔm calaʔ
lexicon(1).eaf,a31,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,66000,68000,gɔɽɔ gɔpɔɽɔʔ
lexicon(1).eaf,a32,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,68200,70200,d̪ɛɟɔʔ
lexicon(1).eaf,a33,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,70400,72400,kuk̚mu ɲɛl
lexicon(1).eaf,a34,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,72600,74600,ɟɔm
lexicon(1).eaf,a35,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,74800,76800,ɾu̯͡ɘɽ
lexicon(1).eaf,a36,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,77000,79000,hiɽiɲ
lexicon(1).eaf,a37,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,79200,81200,ɔlɔʔ
lexicon(1).eaf,a38,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,81400,83400,kuɾumuʈu
lexicon(1).eaf,a39,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,83600,85600,sap̚ʔ
lexicon(1).eaf,a40,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,85800,87800,ɛhɔp̚ʔ
lexicon(1).eaf,a41,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,88000,90000,kusi
lexicon(1).eaf,a42,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,90200,92200,um ɖɘb̚ɾɘʔ
lexicon(1).eaf,a43,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,92400,94400,bacʰa͡o̯
lexicon(1).eaf,a44,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,94600,96600,buɟʰhɘ͡o̯
lexicon(1).eaf,a45,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,96800,98800,cet̚ʔ
lexicon(1).eaf,a46,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,99000,101000,lekʰa
lexicon(1).eaf,a47,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,101200,103200,ɔcɔʔ giɖi
lexicon(1).eaf,a48,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,103400,105400,bɔt̪ɔɾ biɽki
lexicon(1).eaf,a49,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,105600,107600,lɔhɔt̪̚ʔ
lexicon(1).eaf,a50,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,107800,109800,t̪ahɛn
lexicon(1).eaf,a51,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,110000,112000,ɾuhet̪̚ʔ
lexicon(1).eaf,a52,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,112200,114200,bint̪i
lexicon(1).eaf,a53,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,114400,116400,bint̪i
lexicon(1).eaf,a54,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,116600,118600,ɲu
lexicon(1).eaf,a55,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,118800,120800,la
lexicon(1).eaf,a56,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,121000,123000,ɛsɛt̪̚ʔ kaʔ
lexicon(1).eaf,a57,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,123200,125200,ɔɽɛʲc̚ʔ
lexicon(1).eaf,a58,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,125400,127400,ɾɘput̪̚ʔ
lexicon(1).eaf,a59,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,127600,129600,ul
lexicon(1).eaf,a60,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,129800,131800,kanʈʰaɽ
lexicon(1).eaf,a61,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,132000,134000,ka͡i̯ɾa
lexicon(1).eaf,a62,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,134200,136200,sɘp̚ɽi
lexicon(1).eaf,a63,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,136400,138400,ɟɔɟɔ
lexicon(1).eaf,a64,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,138600,140600,ɟɘnum
lexicon(1).eaf,a65,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,140800,142800,pɘpit̪a
lexicon(1).eaf,a66,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,143000,145000,kud̪
lexicon(1).eaf,a67,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,145200,147200,t̪ale
lexicon(1).eaf,a68,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,147400,149400,papit̪a
lexicon(1).eaf,a69,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,149600,151600,ɾɘsun
lexicon(1).eaf,a70,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,151800,153800,pe.jãc̚
lexicon(1).eaf,a71,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,154000,156000,ad̪ʰhɛ
lexicon(1).eaf,a72,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,156200,158200,bɛɾɛl mɘɾic̚
lexicon(1).eaf,a73,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,158400,160400,ɾɔhɔɽ mɘɾic̚
lexicon(1).eaf,a74,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,160600,162600,t̪ilmiɲ
lexicon(1).eaf,a75,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,162800,164800,t̪uɽi
lexicon(1).eaf,a76,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,165000,167000,ɾɔhɔɽ
lexicon(1).eaf,a77,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,167200,169200,konɖha
lexicon(1).eaf,a78,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,169400,171400,hɔt̪ɔt̪̚ʔ
lexicon(1).eaf,a79,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,171600,173600,sɛkɛɾ kɛnd̪a
lexicon(1).eaf,a80,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,173800,175800,ed̪el saŋ
lexicon(1).eaf,a81,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,176000,178000,ot̪̚ʔ
lexicon(1).eaf,a82,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,178200,180200,beŋgaɽ
lexicon(1).eaf,a83,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,180400,182400,sɘɾu
lexicon(1).eaf,a84,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,182600,184600,malhan
lexicon(1).eaf,a85,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,184800,186800,ɟɔnɖɾa
lexicon(1).eaf,a86,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,187000,189000,aɽaʔ
lexicon(1).eaf,a87,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,189200,191200,t̪i
lexicon(1).eaf,a88,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,191400,193400,t̪i kɘʈup̚ʔ
lexicon(1).eaf,a89,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,193600,195600,moca
lexicon(1).eaf,a90,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,195800,197800,mɛ̃t̪̚ʔ
lexicon(1).eaf,a91,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,198000,200000,lut̪uɾ
lexicon(1).eaf,a92,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,200200,202200,mu
lexicon(1).eaf,a93,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,202400,204400,gunʈʰi
lexicon(1).eaf,a94,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,204600,206600,ɟaŋga
lexicon(1).eaf,a95,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,206800,208800,bɔhɔʔ
lexicon(1).eaf,a96,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,209000,211000,hɔʈɔʔ
lexicon(1).eaf,a97,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,211200,213200,laʲc̚ʔ
lexicon(1).eaf,a98,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,213400,215400,kɔɽam
lexicon(1).eaf,a99,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,215600,217600,d̪ɘbi
lexicon(1).eaf,a100,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,217800,219800,up̚ʔ
lexicon(1).eaf,a101,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,220000,222000,gucu
lexicon(1).eaf,a102,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,222200,224200,mɛ̃t̚ʔ kuʈi
lexicon(1).eaf,a103,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,224400,226400,ɟoha
lexicon(1).eaf,a104,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,226600,228600,alaŋ
lexicon(1).eaf,a105,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,228800,230800,ɖaʈa
lexicon(1).eaf,a106,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,231000,233000,ɾama
lexicon(1).eaf,a107,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,233200,235200,ɟaŋ
lexicon(1).eaf,a108,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,235400,237400,haɾt̪a
lexicon(1).eaf,a109,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,237600,239600,ma.jam
lexicon(1).eaf,a110,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,239800,241800,kɔɽam
lexicon(1).eaf,a111,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,242000,244000,d̪i.ja
lexicon(1).eaf,a112,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,244200,246200,hɔɽmɔ
lexicon(1).eaf,a113,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,246400,248400,ponɖ
lexicon(1).eaf,a114,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,248600,250600,hɛnd̪ɛ
lexicon(1).eaf,a115,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,250800,252800,aɾaʔ
lexicon(1).eaf,a116,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,253000,255000,hɘɾi̯͡ɘɽ
lexicon(1).eaf,a117,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,255200,257200,nil
lexicon(1).eaf,a118,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,257400,259400,akasi
lexicon(1).eaf,a119,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,259600,261600,bɛŋgaɽ ɾɔŋ
lexicon(1).eaf,a120,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,261800,263800,sasaŋ
lexicon(1).eaf,a121,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,264000,266000,kic̚ɾiʔ kʰɘnɖu̯͡ɘ
lexicon(1).eaf,a122,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,266200,268200,panahi
lexicon(1).eaf,a123,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,268400,270400,curli
lexicon(1).eaf,a124,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,270600,272600,pagɾa
lexicon(1).eaf,a125,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,272800,274800,hɔʈɔʔ mala
lexicon(1).eaf,a126,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,275000,277000,sut̪̚ʔ ɟʰɘli
lexicon(1).eaf,a127,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,277200,279200,d̪ɘɽhi
lexicon(1).eaf,a128,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,279400,281400,ʈup̚ɾi
lexicon(1).eaf,a129,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,281600,283600,cɛɽɛ̃
lexicon(1).eaf,a130,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,283800,285800,ɖaŋɾa
lexicon(1).eaf,a131,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,286000,288000,gɛɖɛ
lexicon(1).eaf,a132,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,288200,290200,sim
lexicon(1).eaf,a133,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,290400,292400,mɛɾɔm
lexicon(1).eaf,a134,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,292600,294600,kaɖa
lexicon(1).eaf,a135,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,294800,296800,suk̚ɾi
lexicon(1).eaf,a136,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,297000,299000,hɘt̪i
lexicon(1).eaf,a137,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,299200,301200,t̪ɘɾup̚ʔ
lexicon(1).eaf,a138,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,301400,303400,bana
lexicon(1).eaf,a139,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,303600,305600,ɟel
lexicon(1).eaf,a140,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,305800,307800,gɘɽĩ
lexicon(1).eaf,a141,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,308000,310000,kulɘ͡i̯
lexicon(1).eaf,a142,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,310200,312200,t̪u.ju
lexicon(1).eaf,a143,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,312400,314400,biɲ
lexicon(1).eaf,a144,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,314600,316600,biɲ
lexicon(1).eaf,a145,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,316800,318800,ɾɔʈɛ
lexicon(1).eaf,a146,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,319000,321000,sɛt̪a
lexicon(1).eaf,a147,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,321200,323200,pusi
lexicon(1).eaf,a148,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,323400,325400,sad̪ɔm
lexicon(1).eaf,a149,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,325600,327600,haku
lexicon(1).eaf,a150,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,327800,329800,t̪iɟu
