sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-000066,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ  taben tape,nan,,,medium,santali_glossed_new_3(1).eaf,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ suk̚ɾi-ɛ mɛt̪-ad-e-a,,"[{""slot"": ""pron."", ""headword"": ""taben tape"", ""pos"": ""pron."", ""english"": ""yours (dual)"", ""bangla"": ""তোমাদের দুজনের"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000067,chãṭ u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,,,medium,santali_matthew_glossed(1).eaf,15,Jisu ɡotɑ Gɑlil d̪isom d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,,"[{""slot"": ""v."", ""headword"": ""chãṭ"", ""pos"": ""v."", ""english"": ""Lop"", ""bangla"": ""ছেঁটে ফেলা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000068,bo̱do̱lte,nan,,,medium,santali_mark1_glossed.eaf,28,khɑn inɑ tɑptɑ-ɡe ɟɑl-kɔ bɑɡiɑtʔ-te-kin pɑnɟɑ-kedɑ-e,,"[{""slot"": ""prep."", ""headword"": ""bo̱do̱lte"", ""pos"": ""prep."", ""english"": ""In lieu of"", ""bangla"": ""পরিবর্তে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000069,dhatka ɛ ɾaŋga-o-t̪ɛ  jatra,nan,,,high,santali_glossed_dialogues.eaf,64,mɛnkʰan alɛ d̪ɔ ba-lɛ kɘ͡o̯mɘ͡o̯-aka-a sɛ ɾaŋga-o-t̪ɛ siɾiɲ aɽaʔ-kat̪ɛ hɔɽ-ku d̪ɔ ba-lɛ ed̪ɾe oco-akaʔ-ko-a,,"[{""slot"": ""v."", ""headword"": ""dhatka"", ""pos"": ""v."", ""english"": ""Unsay"", ""bangla"": ""কথা প্রত্যাহার করা"", ""semantic_domain"": ""Speech""}, {""slot"": ""n."", ""headword"": ""jatra"", ""pos"": ""n."", ""english"": ""omen"", ""bangla"": ""শুভাশুভ লক্ষণ"", ""semantic_domain"": ""Culture""}]",,,True,True
LLM-000070,dhidrik en-ak'-kan hor do mitt-en budan hor tuluc'-e jurik'-a,nan,,,medium,matthew_santali_glossed.eaf,29,Onate inak' noako katha anjom-kate sen-ak'-kan hor do mitt-en budan hor tuluc'-e jurik'-a,,"[{""slot"": ""adj."", ""headword"": ""dhidrik"", ""pos"": ""adj."", ""english"": ""Bold"", ""bangla"": ""সাহসী"", ""semantic_domain"": ""Personality""}]",,,True,True
LLM-000071,ạhuṛ ṭạhuṛ u d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,nan,,,medium,santali_matthew_glossed.eaf,1,Jisu d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,,"[{""slot"": ""v."", ""headword"": ""ạhuṛ ṭạhuṛ"", ""pos"": ""v."", ""english"": ""Gobble"", ""bangla"": ""গোগ্রাসে খাওয়া"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-000072,koela,nan,,,medium,santali_glossed_new_3.eaf,64,am-ɾɛn gɔgɔ-baba cɛt̪ʔ-lɛka mena-ʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""koela"", ""pos"": ""n."", ""english"": ""coal"", ""bangla"": ""কয়লা"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000073,apnar ikɘɾi . j-ɘ d̪ɔ a . j-aʔ aʔ-ɛː  oɟh-eked̪-a,nan,,,medium,santali_glossed_new.eaf,68,d̪aɾe cɔʈ̚-ɾɛ pɔt̪am-ɛ ɲɛl-ked̪-e-kʰan sikɘɾi.j-ɘ d̪ɔ a.j-aʔ aʔ-ɛː soɟh-eked̪-a,,"[{""slot"": ""pron."", ""headword"": ""apnar"", ""pos"": ""pron."", ""english"": ""Oneself"", ""bangla"": ""নিজে, নিজেরে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000074,calcạluạ et̪aʔ alɛ  ã͡o-t̪ɛ ba ki . ja-gɔʔ-mɛ,nan,,,medium,santali_imperatives_glossed.eaf,25,gapa set̪aʔ alɛ sã͡o-t̪ɛ baski.ja-gɔʔ-mɛ,,"[{""slot"": ""adv."", ""headword"": ""calcạluạ"", ""pos"": ""adv."", ""english"": ""Hastily"", ""bangla"": ""তাড়াহুড়ো করে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-000075,ro̱ṭe̱,nan,,,medium,lexicon.eaf,170,ipil,,"[{""slot"": ""n."", ""headword"": ""ro̱ṭe̱"", ""pos"": ""n."", ""english"": ""toad"", ""bangla"": ""ব্যাঙ"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000076,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ  enko,nan,,,medium,santali_glossed_new_3.eaf,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ suk̚ɾi-ɛ mɛt̪-ad-e-a,,"[{""slot"": ""pron."", ""headword"": ""enko"", ""pos"": ""pron."", ""english"": ""Those"", ""bangla"": ""ওরা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000077,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon  kạhil,nan,,,medium,santali_glossed_new_3.eaf,79,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽaɔ̯-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""kạhil"", ""pos"": ""v."", ""english"": ""to confute"", ""bangla"": ""খণ্ডন করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000078,d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon |  bo̱ndo̱bo̱s,"Arka: Come on, let's organize a festival.",,,medium,santali_glossed_1.eaf,79,d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon | sapɽa͡o̯-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""bo̱ndo̱bo̱s"", ""pos"": ""v."", ""english"": ""Regulate"", ""bangla"": ""নিয়ন্ত্রণ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000079,mano̯͡a t̪inɘʔ-ko ɟɘ he̱re̱l,nan,,,medium,santali_new_glossed (1).eaf,32,mano̯͡a t̪inɘʔ-ko ɟɘsti-ʔkana biɾ unɘʔ t̪ʰɔɽa-ʔkana,,"[{""slot"": ""n."", ""headword"": ""he̱re̱l"", ""pos"": ""n."", ""english"": ""husband"", ""bangla"": ""স্বামী"", ""semantic_domain"": ""Family""}]",,,True,True
LLM-000080,hɑe ɑpe  ɔ t̪ɔr bɑd̪ɑe-kɔ ɑr pʰɑri i-kɔ pʰɑ iɑrɑ-kɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk  iạte ermɑ rɑd͡ʒ-pe iɲ e et̪-etʔ-kɑn-ɑ,nan,,,medium,matthew_santali_glossed_ipa.eaf,58,hɑe ɑpe sɔst̪ɔr bɑd̪ɑe-kɔ ɑr pʰɑrisi-kɔ pʰɑsiɑrɑ-kɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk sɑmɑn-re sermɑ rɑd͡ʒ-pe iɲ eset̪-etʔ-kɑn-ɑ,,"[{""slot"": ""prep."", ""headword"": ""iạte"", ""pos"": ""prep."", ""english"": ""for the sake of"", ""bangla"": ""জন্য / উদ্দেশ্যে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000081,ɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup- apʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ i adhar,nan,,,medium,santali_glossed_new_2.eaf,3,sɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup-sapʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ iskuli-ɲ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""adhar"", ""pos"": ""n."", ""english"": ""Fodder"", ""bangla"": ""যাবপাত্র"", ""semantic_domain"": ""Agriculture""}]",,,True,True
LLM-000082,end̪e-kʰan ma iʔ-ko met̪ae ɟi ini,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,5,end̪e-kʰan masiʔ-ko met̪ae ɟisu d̪o-ɲ t͡ʃekaj-e-a,,"[{""slot"": ""pron."", ""headword"": ""ini"", ""pos"": ""pron."", ""english"": ""he"", ""bangla"": ""সে (পুরুষ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000083,eraṇdo̱m sunum,nan,,,medium,santali_glossed_new_3(1).eaf,46,baba-d̪ɔ mit̪ʔ-ʈɛn gʰaɾɔ̃ɟ-ɾɛn mukʰi̯ɘ hɔɽ,,"[{""slot"": ""n."", ""headword"": ""eraṇdo̱m sunum"", ""pos"": ""n."", ""english"": ""Castor oil"", ""bangla"": ""রেড়ির তেল"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000084,samna sạmni u d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,nan,,,medium,santali_matthew_glossed.eaf,7,Jisu d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,,"[{""slot"": ""v."", ""headword"": ""samna sạmni"", ""pos"": ""v."", ""english"": ""confronting"", ""bangla"": ""মুখোমুখি"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000085,ḍhoṅka gạruṛ ɛɾɛɲ-a,nan,,,medium,santali_glossed_2.eaf,41,nɔŋkan cɛ̃ɽɛ̃ ɘɖi mɔ̃ɟ cɛɾɔbɛɾɔ-ko sɛɾɛɲ-a,,"[{""slot"": ""n."", ""headword"": ""ḍhoṅka gạruṛ"", ""pos"": ""n."", ""english"": ""Species of stork"", ""bangla"": ""এক প্রজাতির সারস"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000086,digdha tahẽ̱ tuluc̕,nan,,,high,lexicon.eaf,18,cas bas,,"[{""slot"": ""n."", ""headword"": ""digdha"", ""pos"": ""n."", ""english"": ""Uncertainty"", ""bangla"": ""অনিশ্চয়তা"", ""semantic_domain"": ""Cognition""}, {""slot"": ""conj."", ""headword"": ""tahẽ̱ tuluc̕"", ""pos"": ""conj."", ""english"": ""while"", ""bangla"": ""যখন"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000087,paṭa ãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,nan,,,medium,santali_glossed_new_3.eaf,97,sanam-ko sãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,,"[{""slot"": ""n."", ""headword"": ""paṭa"", ""pos"": ""n."", ""english"": ""lease"", ""bangla"": ""লিজ / পাট্টা"", ""semantic_domain"": ""Law""}]",,,True,True
LLM-000088,bạhu ɛɾma-ɾɛ goɖo iɲ-aʔ baɽgi-ɾɛ a͡i̯ma hoɽo-ko ɟɔm giɖi-ked̪-a,nan,,,medium,santali_glossed_dialogues.eaf,33,cala-o-ɛn sɛɾma-ɾɛ goɖo iɲ-aʔ baɽgi-ɾɛ a͡i̯ma hoɽo-ko ɟɔm giɖi-ked̪-a,,"[{""slot"": ""n."", ""headword"": ""bạhu"", ""pos"": ""n."", ""english"": ""Bride"", ""bangla"": ""বধূ, নববধূ"", ""semantic_domain"": ""Kinship / Social""}]",,,True,True
LLM-000089,tabon,Pradeep: You are right.,,,medium,santali_glossed_1.eaf,96,am | ʈʰik-e-m | mɛn-akad-a,,"[{""slot"": ""pron."", ""headword"": ""tabon"", ""pos"": ""pron."", ""english"": ""our"", ""bangla"": ""আমাদের"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000090,aɖɛ-pa e | ɾe-aʔ | i ro̱go̱ṛ . j-ɔʔ-t̪a-bon-a,Arka: We have to go to the nearby schools.,,,medium,santali_glossed_1.eaf,99,aɖɛ-pase | ɾe-aʔ | iskul-ko-ɾɛ | abu | calaʔ | ho.j-ɔʔ-t̪a-bon-a,,"[{""slot"": ""n."", ""headword"": ""ro̱go̱ṛ"", ""pos"": ""n."", ""english"": ""exigency"", ""bangla"": ""প্রয়োজন"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-000091,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ  ɘnɖi  dhaka dhoko chiric̕,nan,,,high,santali_glossed_new.eaf,87,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ sɘnɖi sim-iɲ ɘsul-ko̯͡a,,"[{""slot"": ""n."", ""headword"": ""dhaka dhoko"", ""pos"": ""n."", ""english"": ""Pushing and pulling"", ""bangla"": ""ঠেলাঠেলি"", ""semantic_domain"": ""Action""}, {""slot"": ""v."", ""headword"": ""chiric̕"", ""pos"": ""v."", ""english"": ""Spatter"", ""bangla"": ""ছিটকে পড়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000092,hulmạl -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,,medium,santali_glossed_2.eaf,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""hulmạl"", ""pos"": ""n."", ""english"": ""mutiny"", ""bangla"": ""বিদ্রোহ"", ""semantic_domain"": ""Society""}]",,,True,True
LLM-000093,ucit,nan,,,medium,lexicon(1).eaf,59,ul,,"[{""slot"": ""v."", ""headword"": ""ucit"", ""pos"": ""v."", ""english"": ""to be mindful"", ""bangla"": ""সচেতন থাকা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000094,lạuchạr,nan,,,medium,bangla_sentences_glossed.eaf,23,ɔɽaʔ-ɛm hɛʲc̚ʔ-ak-an-ɾɛ-d̪ɔ d̪ɛla-laŋ d̪ãɽa ɘgu-ja,,"[{""slot"": ""n."", ""headword"": ""lạuchạr"", ""pos"": ""n."", ""english"": ""height"", ""bangla"": ""উচ্চতা"", ""semantic_domain"": ""Measurement""}]",,,True,True
LLM-000095,ape,nan,,,medium,santali_dialogues_glossed.eaf,7,ho͡i̯ d̪aɽe-jaʔ-a gubli kʰɔn ɲuɾ-e-na aɾ baŋ-kʰan gubli kʰɔn kumɾu-jɛn-t̪am-a,,"[{""slot"": ""pron."", ""headword"": ""ape"", ""pos"": ""pron."", ""english"": ""You"", ""bangla"": ""তোমরা, আপনারা"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000096,bao,nan,,,medium,santali_glossed_new_3.eaf,49,baba-ʈʰɛn-kʰɔn iɲ-d̪ɔ ɔlɔʔ aɾ paɽhaɔ̯-iɲ cit̪ʔ-akad-a,,"[{""slot"": ""n."", ""headword"": ""bao"", ""pos"": ""n."", ""english"": ""Breath"", ""bangla"": ""শ্বাস"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-000097,acel pacel,nan,,,medium,santali_glossed_dialogues.eaf,65,unɟɔ-kʰɛcʔ d̪ɔ hana at̪o nʰaɔ̯a at̪o hana gʰaɾɔ̃ɟ nʰao̯a gʰaɾɔ̃ɟ cal-aʔ hɘɟuʔ t̪ahɛ̃-kan-t̪a-ko-a,,"[{""slot"": ""n."", ""headword"": ""acel pacel"", ""pos"": ""n."", ""english"": ""Abundance"", ""bangla"": ""প্রাচুর্য"", ""semantic_domain"": ""Quantity""}]",,,True,True
LLM-000098,iń,nan,,,medium,santali_glossed_new_3.eaf,28,mit̪ʔ-d̪in mit̪ʔ-ʈɛn kɘhũ ɘɖi ãʈ t̪et̪aŋ-ked-e-a,,"[{""slot"": ""pron."", ""headword"": ""iń"", ""pos"": ""pron."", ""english"": ""me"", ""bangla"": ""আমাকে / আমি (কর্তৃপদে)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000099,iɲ d̪o d̪ak'-t̪en bapt̪i -ked-ea uni d̪o  nije -pe-a,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,24,iɲ d̪o d̪ak'-t̪en bapt̪is-ked-ea uni d̪o sonot̪ ɟiu-t̪-e-je bapt̪is-pe-a,,"[{""slot"": ""pron."", ""headword"": ""nije"", ""pos"": ""pron."", ""english"": ""themselves"", ""bangla"": ""নিজেরা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000100,Ar onko  amaner-e etak' boron-en-a uni-ak' meta-ha do  sisir dak̕,nan,,,medium,matthew_santali_glossed.eaf,48,Ar onko samaner-e etak' boron-en-a uni-ak' meta-ha do sin cando leka jhak jhak-en-ae,,"[{""slot"": ""n."", ""headword"": ""sisir dak̕"", ""pos"": ""n."", ""english"": ""dew"", ""bangla"": ""শিশির"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000101,bạbure aɖe-kana,nan,,,medium,santali_new_glossed.eaf,79,bah-ɾɛ-ɾɛ ɘɖi ãʈ saɖe-kana,,"[{""slot"": ""interj."", ""headword"": ""bạbure"", ""pos"": ""interj."", ""english"": ""Dear me!"", ""bangla"": ""আহা!"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-000102,dundu,nan,,,medium,santali_matthew_glossed.eaf,19,mɑhr-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o piɾtʰimi-ko ɑid̪ɑri-jonɑ,,"[{""slot"": ""n."", ""headword"": ""dundu"", ""pos"": ""n."", ""english"": ""Owl"", ""bangla"": ""প্যাঁচা"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000103,jãhãe,nan,,,medium,santali_new_glossed.eaf,83,set̪a-i͡ bʰuʔ-e-d̪a,,"[{""slot"": ""pron."", ""headword"": ""jãhãe"", ""pos"": ""pron."", ""english"": ""anyone"", ""bangla"": ""যে কেউ"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000104,ɑr ɑleɑkʔ d̪ɔ oka -kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,nan,,,medium,matthew_santali_glossed_ipa.eaf,24,ɑr ɑleɑkʔ d̪ɔs-kɔ ikɑkɑt̪-ɑ-len tʃet̪-e-lekɑ ɑle hɔ ɑleɑkʔ d̪ɔd̪ɔs-kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,,"[{""slot"": ""pron."", ""headword"": ""oka"", ""pos"": ""pron."", ""english"": ""which"", ""bangla"": ""কোনটি"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000105,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge . j-ɛ  ikɘɾi . j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ . ạprug . j-a,nan,,,medium,santali_glossed_new.eaf,69,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge.j-ɛ sikɘɾi.j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ.j-ɛ gɛɾ ked̪-e.j-a,,"[{""slot"": ""pron."", ""headword"": ""ạprug"", ""pos"": ""pron."", ""english"": ""Yourself"", ""bangla"": ""আপনি নিজে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000106,Enhilok' Ji u do orak' khon odok  onko,nan,,,medium,matthew_santali_glossed.eaf,42,Enhilok' Jisu do orak' khon odok sen-kate dore-ão ar-er-e-ye durup'-en-a,,"[{""slot"": ""pron."", ""headword"": ""onko"", ""pos"": ""pron."", ""english"": ""they"", ""bangla"": ""তারা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000107,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑ tstopa,nan,,,medium,matthew_santali_glossed_ipa.eaf,38,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑsi-ɑkʔ kɑmi-kɔ re-ɑn ɑɲɲɔm-ket̪ kʰɑn ɑtʃ-ren tʃelɑ-kɔ kɔlket̪ʔ-kɔ-t̪e-ye kuli-ke-d̪e-ɑ,,"[{""slot"": ""v."", ""headword"": ""tstopa"", ""pos"": ""v."", ""english"": ""to renounce"", ""bangla"": ""ত্যাগ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000108,gɔgɔ pɘɾ tokraṛ i baŋ baɲca-o-ă-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,77,gɔgɔ pɘɾsi-t̪ɛ kat̪ʰa baŋ ɾɔɽ-le-kʰan paɾsi baŋ baɲca-o-ă-ʔ-a,,"[{""slot"": ""v."", ""headword"": ""tokraṛ"", ""pos"": ""v."", ""english"": ""to reiterate"", ""bangla"": ""পুনরাবৃত্তি করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000109,ɛnt̪ɛ net̪aɾ d̪ɔ ɟini -kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘ khola oṛak̕,nan,,,medium,santali_bangla_glossed.eaf,47,ɛnt̪ɛ net̪aɾ d̪ɔ ɟinis-kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘsti-jen-a,,"[{""slot"": ""n."", ""headword"": ""khola oṛak̕"", ""pos"": ""n."", ""english"": ""guest chamber"", ""bangla"": ""অতিথিশালা"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000110,oŋko ɛnɛc-ʔ- bạdli ɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘ kɘ-ge ho . j-o-a,nan,,,medium,santali_glossed_new_3.eaf,101,oŋko ɛnɛc-ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a,,"[{""slot"": ""n."", ""headword"": ""bạdli"", ""pos"": ""n."", ""english"": ""Substitute, replacement"", ""bangla"": ""বিকল্প, প্রতিস্থাপন"", ""semantic_domain"": ""General""}]",,,True,True
LLM-000111,jhoṛa baṅ do̱,nan,,,high,lexicon(1).eaf,18,cas bas,,"[{""slot"": ""n."", ""headword"": ""jhoṛa"", ""pos"": ""n."", ""english"": ""disc made of twigs"", ""bangla"": ""ডালপালা দিয়ে তৈরি চাকতি"", ""semantic_domain"": ""Object""}, {""slot"": ""conj."", ""headword"": ""baṅ do̱"", ""pos"": ""conj."", ""english"": ""Whether or"", ""bangla"": ""কিনা, নাকি"", ""semantic_domain"": ""Conjunction""}]",,,True,True
LLM-000112,leṭha,nan,,,medium,santali_new_glossed.eaf,55,am d̪ɔ no̯a piʈʰɘ cɛt̪-lɛka-kat̪ɛʔm bena-o̯-ke-d̪a,,"[{""slot"": ""v."", ""headword"": ""leṭha"", ""pos"": ""v."", ""english"": ""to implicate"", ""bangla"": ""জড়িয়ে ফেলা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000113,aben,nan,,,medium,santali_glossed_new_2.eaf,129,abo-oaʔ,,"[{""slot"": ""pron."", ""headword"": ""aben"", ""pos"": ""pron."", ""english"": ""You"", ""bangla"": ""তুমি/আপনি"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000114,amren,Pradeep: Have you thought about it?,,,medium,santali_glossed_1.eaf,81,am | d̪ɔ | cɛt̪ʔ | no̯͡a | ni̯͡ɘ-t̪ɛ | ɟahanaʔ-e-m | ganɖɔn-akad-a,,"[{""slot"": ""pron."", ""headword"": ""amren"", ""pos"": ""pron."", ""english"": ""Thine"", ""bangla"": ""তোমার"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000115,t̪ɘɾup-ʔ aɾ  me̱r me̱ṭe̱c̕ ɔʔ-kan t̪ahɛ-n-a,nan,,,medium,santali_glossed_new_3.eaf,15,t̪ɘɾup-ʔ aɾ suk̚ɾi-kin gɔc-ʔ-len-kʰan gid̪i-ko-d̪ɔ uŋkin-aʔ ɟil jɔm-ko hud̪isɔʔ-kan t̪ahɛ-n-a,,"[{""slot"": ""n."", ""headword"": ""me̱r me̱ṭe̱c̕"", ""pos"": ""n."", ""english"": ""flea"", ""bangla"": ""উকুন"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000116,boṅga caṅke,I still feel like crying when I remember my father.,,,high,santali_glossed_1.eaf,58,baba-iɲ | d̪isɘ-lek-han | nit̪ʔ-hɔ̃ | iɲ | ɾaʔ-ɾaʔ-iɲ | ɘ͡i̯kɘ-o̯a,,"[{""slot"": ""n."", ""headword"": ""boṅga"", ""pos"": ""n."", ""english"": ""Lunar month"", ""bangla"": ""চান্দ্র মাস"", ""semantic_domain"": ""Time""}, {""slot"": ""adj."", ""headword"": ""caṅke"", ""pos"": ""adj."", ""english"": ""Ravenous"", ""bangla"": ""লোভী"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-000117,bapla,I have learned to read and write from my father.,,,medium,santali_glossed_1.eaf,49,baba-ʈʰɛn-kʰɔn | iɲ | d̪ɔ | ɔlɔʔ | aɾ | paɽha͡ɔ̯-iɲ | cit̪ʔ-akad-a,,"[{""slot"": ""n."", ""headword"": ""bapla"", ""pos"": ""n."", ""english"": ""Marriage"", ""bangla"": ""বিবাহ"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-000118,un-kin d̪o  khoc̕,nan,,,medium,santali_matthew_glossed.eaf,14,un-kin d̪o sɑtmen-te jɑl-ko bɑgiɑt'-te-kin pɑɲɑke-d̪eɑ,,"[{""slot"": ""prep."", ""headword"": ""khoc̕"", ""pos"": ""prep."", ""english"": ""from"", ""bangla"": ""থেকে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000119,durbin,nan,,,medium,santali_glossed_new.eaf,84,baba-ʈʰɛn ɖaŋɾa kiɾiɲ-leka kɘ͡u̯ɖi bɘnu-a,,"[{""slot"": ""n."", ""headword"": ""durbin"", ""pos"": ""n."", ""english"": ""Optical instrument"", ""bangla"": ""দূরবীন"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000120,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ  ã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟini isi,nan,,,medium,santali_new_glossed (1).eaf,49,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ sã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟinis-ko-ɲ kiɾiɲ ɘgu-j-ɛt̪̚ʔ-kan t̪ahɛ-na,,"[{""slot"": ""n."", ""headword"": ""isi"", ""pos"": ""n."", ""english"": ""score"", ""bangla"": ""বিশ / স্কোর"", ""semantic_domain"": ""Number""}]",,,True,True
LLM-000121,ba,"Nephew: How is grandmother, Uncle?",,,medium,santali_glossed_1.eaf,66,buɖi-gɔ | cɛt̪ʔ-lɛka | mena-a | hɔpɔn-ba,,"[{""slot"": ""conj."", ""headword"": ""ba"", ""pos"": ""conj."", ""english"": ""Or"", ""bangla"": ""অথবা"", ""semantic_domain"": ""Conjunction""}]",,,True,True
