sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,dictionary_slots_json,synthetic,needs_native_review
LLM-000146,he/ he will not cha ḍigir .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she will not chase.,"[{""slot"": ""noun"", ""headword"": ""ḍigir""}]",True,True
LLM-000147,jạmki onat,,,,medium,generated_santali_large.csv,,im sonat,"[{""slot"": ""noun"", ""headword"": ""jạmki""}]",True,True
LLM-000148,darbar,,,,medium,generated_santali_5k.csv,,ḍạṭhu,"[{""slot"": ""noun"", ""headword"": ""darbar""}]",True,True
LLM-000149,Plea e lo hạ̃ṛũ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Please lose.,"[{""slot"": ""noun"", ""headword"": ""hạ̃ṛũ""}]",True,True
LLM-000150,kho̱ṭ ɛ ɾaŋga-o-t̪ɛ  bi dhutại,,,,medium,generated_santali_5k.csv,,kho̱ṭ ɛ ɾaŋga-o-t̪ɛ  bisphoṛ,"[{""slot"": ""noun"", ""headword"": ""dhutại""}]",True,True
LLM-000151,dhuạ̃ dhuṅgiạ,,,,medium,generated_santali_large.csv,,sarak̕,"[{""slot"": ""noun"", ""headword"": ""dhuạ̃ dhuṅgiạ""}]",True,True
LLM-000152,maṅgaṛ,,,,medium,generated_santali_large.csv,,darmo̱ṭ,"[{""slot"": ""noun"", ""headword"": ""maṅgaṛ""}]",True,True
LLM-000153,we are perver kulup .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we are perverse.,"[{""slot"": ""noun"", ""headword"": ""kulup""}]",True,True
LLM-000154,aphsor,,,,medium,generated_santali_large.csv,,ḍhaka,"[{""slot"": ""noun"", ""headword"": ""aphsor""}]",True,True
LLM-000155,There are people in the hou saphor .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are people in the house.,"[{""slot"": ""noun"", ""headword"": ""saphor""}]",True,True
LLM-000156,V . li chiṛ hako,nan,,,medium,initial_data_eaf_utterances.csv,5,V.listen,"[{""slot"": ""noun"", ""headword"": ""chiṛ hako""}]",True,True
LLM-000157,mulạpha,,,,medium,generated_santali_5k.csv,,labṛa,"[{""slot"": ""noun"", ""headword"": ""mulạpha""}]",True,True
LLM-000158,tahẽ̱ tuluc̕  kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ  end̪ɾa ɲam-le-d̪a,nan,,,medium,santali_dialogues_glossed.eaf,6,bas kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ send̪ɾa ɲam-le-d̪a,"[{""slot"": ""conj."", ""headword"": ""tahẽ̱ tuluc̕""}]",True,True
LLM-000159,kunduru,,,,medium,generated_santali_5k.csv,,dhutại,"[{""slot"": ""noun"", ""headword"": ""kunduru""}]",True,True
LLM-000160,I do not expedite with  cratching noi bạli guṛ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do not expedite with scratching noise.,"[{""slot"": ""noun"", ""headword"": ""bạli guṛ""}]",True,True
LLM-000161,hukạ bardar,,,,medium,generated_santali_5k.csv,,cak,"[{""slot"": ""noun"", ""headword"": ""hukạ bardar""}]",True,True
LLM-000162,ṭạge̱n,,,,medium,generated_santali_large.csv,,caraṭ,"[{""slot"": ""noun"", ""headword"": ""ṭạge̱n""}]",True,True
LLM-000163,ghaṇṭa,,,,medium,generated_santali_5k.csv,,hala hạli,"[{""slot"": ""noun"", ""headword"": ""ghaṇṭa""}]",True,True
LLM-000164,There i  no branching in/at  ãosa bãosa .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no branching in/at star.,"[{""slot"": ""noun"", ""headword"": ""ãosa bãosa""}]",True,True
LLM-000165,dhum,,,,medium,generated_santali_5k.csv,,apco,"[{""slot"": ""noun"", ""headword"": ""dhum""}]",True,True
LLM-000166,you do not  aturate with fore p̣ạṛiạrenko .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do not saturate with foreskin.,"[{""slot"": ""noun"", ""headword"": ""p̣ạṛiạrenko""}]",True,True
LLM-000167,pala,,,,medium,generated_santali_large.csv,,chaṛ,"[{""slot"": ""noun"", ""headword"": ""pala""}]",True,True
LLM-000168,bulahaṭ,,,,medium,generated_santali_5k.csv,,cabac̕ cuduc̕,"[{""slot"": ""noun"", ""headword"": ""bulahaṭ""}]",True,True
LLM-000169,bạki baṅ do̱,nan,,,high,lexicon(1).eaf,18,cas bas,"[{""slot"": ""n."", ""headword"": ""bạki""}, {""slot"": ""conj."", ""headword"": ""baṅ do̱""}]",True,True
LLM-000170,dhak,,,,medium,generated_santali_5k.csv,,cạkrạ ghum,"[{""slot"": ""noun"", ""headword"": ""dhak""}]",True,True
LLM-000171,we did di bạrki pect .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we did disrespect.,"[{""slot"": ""noun"", ""headword"": ""bạrki""}]",True,True
LLM-000172,There i  up  and down  in/at  ghurại phirạl .,,,,medium,generated_high_confidence_against_eaf.csv,,There is ups and downs in/at star.,"[{""slot"": ""noun"", ""headword"": ""ghurại phirạl""}]",True,True
LLM-000173,mala,,,,medium,generated_santali_large.csv,,ge̱we̱l,"[{""slot"": ""noun"", ""headword"": ""mala""}]",True,True
LLM-000174,biṛi,,,,medium,generated_santali_5k.csv,,buniạd,"[{""slot"": ""noun"", ""headword"": ""biṛi""}]",True,True
LLM-000175,"Thi  i  we' re̱ṭe̱c̕ ,  account .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is we's bill, account.","[{""slot"": ""noun"", ""headword"": ""re̱ṭe̱c̕""}]",True,True
LLM-000176,hak,,,,medium,generated_santali_5k.csv,,mạhut,"[{""slot"": ""noun"", ""headword"": ""hak""}]",True,True
LLM-000177,ḍopṭho,,,,medium,generated_santali_5k.csv,,lạruạ,"[{""slot"": ""noun"", ""headword"": ""ḍopṭho""}]",True,True
LLM-000178,jhinuk,,,,medium,generated_santali_5k.csv,,ḍahao,"[{""slot"": ""noun"", ""headword"": ""jhinuk""}]",True,True
LLM-000179,kuṭnạ,,,,medium,generated_santali_large.csv,,dampol,"[{""slot"": ""noun"", ""headword"": ""kuṭnạ""}]",True,True
LLM-000180,There i muslạ hip in/at work hop .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is kinship in/at workshop.,"[{""slot"": ""noun"", ""headword"": ""muslạ""}]",True,True
LLM-000181,Do I ha cal ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I haste?,"[{""slot"": ""noun"", ""headword"": ""cal""}]",True,True
LLM-000182,janam chut,,,,medium,generated_santali_5k.csv,,aotan,"[{""slot"": ""noun"", ""headword"": ""janam chut""}]",True,True
LLM-000183,I do un heathe el tejo .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do unsheathe else.,"[{""slot"": ""noun"", ""headword"": ""tejo""}]",True,True
LLM-000184,"Thi  i  you'  men cund ,  men truation .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is you's menses, menstruation.","[{""slot"": ""noun"", ""headword"": ""cund""}]",True,True
LLM-000185,Do I di per go̱ṛho̱n muṭhạn ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I disperse?,"[{""slot"": ""noun"", ""headword"": ""go̱ṛho̱n muṭhạn""}]",True,True
LLM-000186,cas,,,,medium,generated_santali_large.csv,,ciṛi cunthi,"[{""slot"": ""noun"", ""headword"": ""cas""}]",True,True
LLM-000187,ɔna i  . murli,,,,medium,generated_santali_5k.csv,,ɔna i . doja kuṛi,"[{""slot"": ""noun"", ""headword"": ""murli""}]",True,True
LLM-000188,hạ̃si kusi,,,,medium,generated_santali_5k.csv,,kãc,"[{""slot"": ""noun"", ""headword"": ""hạ̃si kusi""}]",True,True
LLM-000189,There i  no breath in/at cop itạ .,,,,medium,generated_high_confidence_against_eaf.csv,,There is no breath in/at copse.,"[{""slot"": ""noun"", ""headword"": ""itạ""}]",True,True
LLM-000190,beńc,,,,medium,generated_santali_large.csv,,bachṛa koṛa,"[{""slot"": ""noun"", ""headword"": ""beńc""}]",True,True
LLM-000191,you do to jingle in/at  ite of a hou cạt .,,,,medium,generated_high_confidence_against_eaf.csv,,you do to jingle in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""cạt""}]",True,True
LLM-000192,hala hạli,,,,medium,generated_santali_5k.csv,,ạjuạ,"[{""slot"": ""noun"", ""headword"": ""hala hạli""}]",True,True
LLM-000193,cạṭki panahi,,,,medium,generated_santali_large.csv,,jambe,"[{""slot"": ""noun"", ""headword"": ""cạṭki panahi""}]",True,True
LLM-000194,Do not di gui janam data .,,,,medium,santali_synthetic_40k_sentences.csv,,Do not disguise.,"[{""slot"": ""noun"", ""headword"": ""janam data""}]",True,True
LLM-000195,muhri,,,,medium,generated_santali_5k.csv,,ḍaṭa,"[{""slot"": ""noun"", ""headword"": ""muhri""}]",True,True
LLM-000196,sil,,,,medium,generated_santali_5k.csv,,juạb,"[{""slot"": ""noun"", ""headword"": ""sil""}]",True,True
LLM-000197,we do not to be in league with with licen ḍhelak .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do not to be in league with with license.,"[{""slot"": ""noun"", ""headword"": ""ḍhelak""}]",True,True
LLM-000198,lo̱so̱t̕,,,,medium,generated_santali_5k.csv,,bo̱ko̱,"[{""slot"": ""noun"", ""headword"": ""lo̱so̱t̕""}]",True,True
LLM-000199,you do to progno ticate by divination of cour kursạ baha kul .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you do to prognosticate by divination of course.,"[{""slot"": ""noun"", ""headword"": ""kursạ baha kul""}]",True,True
LLM-000200,There are/i  one excu e̱ḍe̱ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There are/is one excuse.,"[{""slot"": ""noun"", ""headword"": ""e̱ḍe̱""}]",True,True
LLM-000201,I am not uncha ghugra .,,,,medium,generated_high_confidence_sentence_eaf.csv,,I am not unchaste.,"[{""slot"": ""noun"", ""headword"": ""ghugra""}]",True,True
LLM-000202,diṇḍi koa,,,,medium,generated_santali_5k.csv,,jạlại,"[{""slot"": ""noun"", ""headword"": ""diṇḍi koa""}]",True,True
LLM-000203,he/ he doe jhạli t a  pell with divi ion .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does cast a spell with division.,"[{""slot"": ""noun"", ""headword"": ""jhạli""}]",True,True
LLM-000204,jhạpni bại,,,,medium,generated_santali_5k.csv,,ṭera,"[{""slot"": ""noun"", ""headword"": ""jhạpni bại""}]",True,True
LLM-000205,Thi  i  not job' kho̱ṇḍ  (a type of gra ) .,,,,medium,santali_synthetic_40k_sentences.csv,,This is not job's tears (a type of grass).,"[{""slot"": ""noun"", ""headword"": ""kho̱ṇḍ""}]",True,True
LLM-000206,Thi  i  a immoral increa bạndki .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is a immoral increase.,"[{""slot"": ""noun"", ""headword"": ""bạndki""}]",True,True
LLM-000207,buru,,,,medium,generated_santali_5k.csv,,deb,"[{""slot"": ""noun"", ""headword"": ""buru""}]",True,True
LLM-000208,gabe .  j-a,,,,medium,generated_santali_5k.csv,,puchlạ puchli . j-a,"[{""slot"": ""noun"", ""headword"": ""gabe""}]",True,True
LLM-000209,we do to per evere in/at  ite of a hou sagaṛiạ .,,,,medium,generated_high_confidence_sentence_eaf.csv,,we do to persevere in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""sagaṛiạ""}]",True,True
LLM-000210,he/ he i ghus cientiou .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she is conscientious.,"[{""slot"": ""noun"", ""headword"": ""ghus""}]",True,True
LLM-000211,we do to ratify in/at  ḍaṅ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do to ratify in/at star.,"[{""slot"": ""noun"", ""headword"": ""ḍaṅ""}]",True,True
LLM-000212,"you did oppo aghorni ,  to .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"you did oppose, to.","[{""slot"": ""noun"", ""headword"": ""aghorni""}]",True,True
LLM-000213,go̱ndo̱r,,,,medium,generated_santali_large.csv,,joh,"[{""slot"": ""noun"", ""headword"": ""go̱ndo̱r""}]",True,True
LLM-000214,I will not to fu ro̱ho̱r .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I will not to fuse.,"[{""slot"": ""noun"", ""headword"": ""ro̱ho̱r""}]",True,True
LLM-000215,we do to ru h (headlong) with mi tre  of the hou bạkuk̕ .,,,,medium,generated_high_confidence_sentence_eaf.csv,,we do to rush (headlong) with mistress of the house.,"[{""slot"": ""noun"", ""headword"": ""bạkuk̕""}]",True,True
LLM-000216,Do not lo dhạlu .,,,,medium,santali_synthetic_40k_sentences.csv,,Do not lose.,"[{""slot"": ""noun"", ""headword"": ""dhạlu""}]",True,True
LLM-000217,"we are running (water) ,  noo cij .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"we are running (water), noose.","[{""slot"": ""noun"", ""headword"": ""cij""}]",True,True
LLM-000218,he/ he doe  to  narl in/at  ite of a hou kediń kaṭko̱m .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does to snarl in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""kediń kaṭko̱m""}]",True,True
LLM-000219,gaḍa,,,,medium,generated_santali_5k.csv,,bitạu,"[{""slot"": ""noun"", ""headword"": ""gaḍa""}]",True,True
LLM-000220,jạt,,,,medium,generated_santali_5k.csv,,kaje̱ bho̱je̱,"[{""slot"": ""noun"", ""headword"": ""jạt""}]",True,True
LLM-000221,dham,,,,medium,generated_santali_5k.csv,,bo̱l,"[{""slot"": ""noun"", ""headword"": ""dham""}]",True,True
LLM-000222,tuskil,,,,medium,generated_santali_5k.csv,,niạm,"[{""slot"": ""noun"", ""headword"": ""tuskil""}]",True,True
LLM-000223,he/ he doe  trail in/at  jaṅga .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does trail in/at star.,"[{""slot"": ""noun"", ""headword"": ""jaṅga""}]",True,True
LLM-000224,regha righi,,,,medium,generated_santali_large.csv,,dhamae dhurại,"[{""slot"": ""noun"", ""headword"": ""regha righi""}]",True,True
LLM-000225,ma  . dag,,,,medium,generated_santali_5k.csv,,ma . tethoṛ,"[{""slot"": ""noun"", ""headword"": ""dag""}]",True,True
LLM-000226,hepel ɔ-ɾɛ d̪ɔhɔ-kam,,,,medium,output_layoutA.csv,52,baksɔ-ɾɛ d̪ɔhɔ-kam,"[{""slot"": ""noun"", ""headword"": ""hepel""}]",True,True
LLM-000227,There i mejaj  in/at path .,,,,medium,santali_synthetic_40k_sentences.csv,,There is tears in/at path.,"[{""slot"": ""noun"", ""headword"": ""mejaj""}]",True,True
LLM-000228,gạdrum,,,,medium,generated_santali_5k.csv,,jo̱s,"[{""slot"": ""noun"", ""headword"": ""gạdrum""}]",True,True
LLM-000229,I do to peep in/at courtyard of hou gại gadel .,,,,medium,generated_high_confidence_sentence_eaf.csv,,I do to peep in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""gại gadel""}]",True,True
LLM-000230,phe̱ce̱k,,,,medium,generated_santali_5k.csv,,do̱l,"[{""slot"": ""noun"", ""headword"": ""phe̱ce̱k""}]",True,True
LLM-000231,birsindić,,,,medium,generated_santali_5k.csv,,tak ro̱ko̱m,"[{""slot"": ""noun"", ""headword"": ""birsindić""}]",True,True
LLM-000232,Thi  i  you'  mucu  di charged from no aṭo .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is you's mucus discharged from nose.,"[{""slot"": ""noun"", ""headword"": ""aṭo""}]",True,True
LLM-000233,he/ he doe  not moi sakarkenda .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does not moisten.,"[{""slot"": ""noun"", ""headword"": ""sakarkenda""}]",True,True
LLM-000234,you did to fu miru .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you did to fuse.,"[{""slot"": ""noun"", ""headword"": ""miru""}]",True,True
LLM-000235,manwa ho̱po̱n,,,,medium,generated_santali_5k.csv,,gal bajoṛiạ,"[{""slot"": ""noun"", ""headword"": ""manwa ho̱po̱n""}]",True,True
LLM-000236,birit,,,,medium,generated_santali_large.csv,,ḍho̱ṇṭho̱,"[{""slot"": ""noun"", ""headword"": ""birit""}]",True,True
LLM-000237,"Thi  i  not ob tacle , ṭhak .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"This is not obstacle, an.","[{""slot"": ""noun"", ""headword"": ""ṭhak""}]",True,True
LLM-000238,There are/i  eleven purpo tamasuk .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are/is eleven purpose.,"[{""slot"": ""noun"", ""headword"": ""tamasuk""}]",True,True
LLM-000239,tãt urmạ minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,bar surmạ minaʔ,"[{""slot"": ""noun"", ""headword"": ""tãt""}]",True,True
LLM-000240,dak̕ dak̕ramak̕ a dak̕,,,,medium,generated_santali_5k.csv,,kasa dak̕,"[{""slot"": ""noun"", ""headword"": ""dak̕ dak̕ramak̕""}]",True,True
LLM-000241,buṭ ar-re caraṭ minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,jagesar-re caraṭ minaʔ,"[{""slot"": ""noun"", ""headword"": ""buṭ""}]",True,True
LLM-000242,There i  no  hot (for gun) in/at  mall hou gạdi .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is no shot (for gun) in/at small house.,"[{""slot"": ""noun"", ""headword"": ""gạdi""}]",True,True
LLM-000243,"I do not to cackle with enactment , nisạna .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"I do not to cackle with enactment, an.","[{""slot"": ""noun"", ""headword"": ""nisạna""}]",True,True
LLM-000244,There i  no inju tice in/at cop dukhṛi .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no injustice in/at copse.,"[{""slot"": ""noun"", ""headword"": ""dukhṛi""}]",True,True
LLM-000245,"There i  no revenge ,  retaliation in/at courtyard of hou bora .",,,,medium,santali_synthetic_40k_sentences.csv,,"There is no revenge, retaliation in/at courtyard of house.","[{""slot"": ""noun"", ""headword"": ""bora""}]",True,True
LLM-000246,I  that di so̱etan olate ?,,,,medium,santali_synthetic_40k_sentences.csv,,Is that disconsolate?,"[{""slot"": ""noun"", ""headword"": ""so̱etan""}]",True,True
LLM-000247,he/ he doe  not contu noṭ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not contuse.,"[{""slot"": ""noun"", ""headword"": ""noṭ""}]",True,True
LLM-000248,Plea garaj cold .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Please scold.,"[{""slot"": ""noun"", ""headword"": ""garaj""}]",True,True
LLM-000249,hãs,,,,medium,generated_santali_large.csv,,nạrkol,"[{""slot"": ""noun"", ""headword"": ""hãs""}]",True,True
LLM-000250,jalmal,,,,medium,generated_santali_5k.csv,,ae upại,"[{""slot"": ""noun"", ""headword"": ""jalmal""}]",True,True
LLM-000251,That i  a hu hed purpo panta .,,,,medium,generated_high_confidence_against_eaf.csv,,That is a hushed purpose.,"[{""slot"": ""noun"", ""headword"": ""panta""}]",True,True
LLM-000252,gãhak a dak̕,,,,medium,generated_santali_large.csv,,kasa dak̕,"[{""slot"": ""noun"", ""headword"": ""gãhak""}]",True,True
LLM-000253,d̪inɘm-hilɘʔ  ńamba ńumbạ,nan,,,medium,santali_glossed_2.eaf,31,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,"[{""slot"": ""n."", ""headword"": ""ńamba ńumbạ""}]",True,True
LLM-000254,jugut,,,,medium,generated_santali_5k.csv,,butru,"[{""slot"": ""noun"", ""headword"": ""jugut""}]",True,True
LLM-000255,There i  no weapon  in/at cop arak̕ jhar .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no weapons in/at copse.,"[{""slot"": ""noun"", ""headword"": ""arak̕ jhar""}]",True,True
LLM-000256,we have one morti gunạgar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we have one mortise.,"[{""slot"": ""noun"", ""headword"": ""gunạgar""}]",True,True
LLM-000257,likhạ,,,,medium,generated_santali_5k.csv,,ṭikmiń cẽ̱ṛẽ̱,"[{""slot"": ""noun"", ""headword"": ""likhạ""}]",True,True
LLM-000258,Do I plea bhaph ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I please?,"[{""slot"": ""noun"", ""headword"": ""bhaph""}]",True,True
LLM-000259,aotan,,,,medium,generated_santali_5k.csv,,aṭhaona paṭhaona,"[{""slot"": ""noun"", ""headword"": ""aotan""}]",True,True
LLM-000260,Thi  i  a petulant  even  murgạn  of Tauru .,,,,medium,santali_synthetic_40k_sentences.csv,,This is a petulant seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""murgạn""}]",True,True
LLM-000261,dạri,,,,medium,generated_santali_5k.csv,,phạlu,"[{""slot"": ""noun"", ""headword"": ""dạri""}]",True,True
LLM-000262,bapha,,,,medium,generated_santali_5k.csv,,ṭhak̕ ṭho̱k̕,"[{""slot"": ""noun"", ""headword"": ""bapha""}]",True,True
LLM-000263,pus,,,,medium,generated_santali_5k.csv,,bebohar,"[{""slot"": ""noun"", ""headword"": ""pus""}]",True,True
LLM-000264,Thi  i  you'  relay (of hor ṭaṅgna  or palki-bearer ) .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is you's relay (of horses or palki-bearers).,"[{""slot"": ""noun"", ""headword"": ""ṭaṅgna""}]",True,True
