sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-000062,ạṭuṭ et̪aʔ alɛ  ã͡o-t̪ɛ ba ki . ja-gɔʔ-mɛ,nan,,,medium,santali_imperatives_glossed.eaf,25,gapa set̪aʔ alɛ sã͡o-t̪ɛ baski.ja-gɔʔ-mɛ,,"[{""slot"": ""adv."", ""headword"": ""ạṭuṭ"", ""pos"": ""adv."", ""english"": ""In crowds"", ""bangla"": ""ভিড় করে"", ""semantic_domain"": ""Density""}]",,,True,True
LLM-000063,sarjạmin,nan,,,medium,santali_dialogues_glossed.eaf,45,apɛ lɘʈu-ko kɘʈi-ko-pɛ d̪ulɘɽ-ko-a,,"[{""slot"": ""n."", ""headword"": ""sarjạmin"", ""pos"": ""n."", ""english"": ""locality"", ""bangla"": ""এলাকা"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000064,khala,nan,,,medium,santali_glossed_new.eaf,17,gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn,,"[{""slot"": ""n."", ""headword"": ""khala"", ""pos"": ""n."", ""english"": ""wasting of children"", ""bangla"": ""শিশুর ক্ষয় রোগ"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000065,mit̪ʔ-d̪ʰa͡o̯ | ɲɛlɛɾa a | ɲu-kat̪ɛ | ɘɖi |  apnar,After consuming once he was very amused and kept eating.,,,medium,santali_glossed_1.eaf,4,mit̪ʔ-d̪ʰa͡o̯ | ɲɛlɛɾasa | ɲu-kat̪ɛ | ɘɖi | sibil | ked-e-a | aɾ | uni | d̪ɔ | ɲu-ɲut̪-i̯ | ge-i̯ | t̪ãhɛ-i̯-na,,"[{""slot"": ""pron."", ""headword"": ""apnar"", ""pos"": ""pron."", ""english"": ""Oneself"", ""bangla"": ""নিজে, নিজেরে"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000066,dho̱k,nan,,,medium,santali_dialogues_glossed.eaf,46,apɛ kɘʈi-ko-hɔ̃ lɘʈu-ko-pɛ manɔt̪̚ʔ-ko-a,,"[{""slot"": ""n."", ""headword"": ""dho̱k"", ""pos"": ""n."", ""english"": ""Convenience"", ""bangla"": ""সুবিধা"", ""semantic_domain"": ""General""}]",,,True,True
LLM-000067,caṇḍạki,nan,,,medium,santali_new_glossed.eaf,22,ɔka-t̪ɛm cala-o̯-le-na,,"[{""slot"": ""v."", ""headword"": ""caṇḍạki"", ""pos"": ""v."", ""english"": ""Haste"", ""bangla"": ""ত্বরা করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000068,abo,nan,,,medium,santali_dialogues_glossed.eaf,7,ho͡i̯ d̪aɽe-jaʔ-a gubli kʰɔn ɲuɾ-e-na aɾ baŋ-kʰan gubli kʰɔn kumɾu-jɛn-t̪am-a,,"[{""slot"": ""pron."", ""headword"": ""abo"", ""pos"": ""pron."", ""english"": ""We"", ""bangla"": ""আমরা"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000069,khed,nan,,,medium,matthew_santali_glossed_ipa.eaf,35,d̪elɑ pɑɲd͡ʒɑn-me kʰɑŋɡe beret̪-kɑt̪e-ye pɑɲd͡ʒɑ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""khed"", ""pos"": ""v."", ""english"": ""to expel"", ""bangla"": ""বিতাড়িত করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000070,mạric,nan,,,medium,santali_new_glossed.eaf,13,am d̪ɔ no̯a put̪ʰi-m paɽha-o̯-ka-d̪a,,"[{""slot"": ""n."", ""headword"": ""mạric"", ""pos"": ""n."", ""english"": ""pepper"", ""bangla"": ""মরিচ"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000071,judi,nan,,,medium,santali_glossed_new_2.eaf,28,apɛ-ɾɛn maɾaŋ-ba,,"[{""slot"": ""conj."", ""headword"": ""judi"", ""pos"": ""conj."", ""english"": ""if"", ""bangla"": ""যদি"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000072,enhilɔkʔ d͡ʒi u d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk  e,nan,,,medium,matthew_santali_glossed_ipa.eaf,42,enhilɔkʔ d͡ʒisu d̪ɔ ɔrɑkʔ kʰɔn ɔd̪ɔk sen-kɑt̪e d̪ɔre-ɑɔ ɑr-er-e-ye d̪uruʔp-en-ɑ,,"[{""slot"": ""pron."", ""headword"": ""e"", ""pos"": ""pron."", ""english"": ""Him"", ""bangla"": ""তার (পুরুষলিঙ্গ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000073,ni͡ɘ-baɾ uni-aʔ umɘɾ mɔ̃ɽɛ  ape,nan,,,medium,santali_new_glossed (1).eaf,9,ni͡ɘ-baɾ uni-aʔ umɘɾ mɔ̃ɽɛ sɛɾma ho͡i̯-e-na,,"[{""slot"": ""pron."", ""headword"": ""ape"", ""pos"": ""pron."", ""english"": ""You"", ""bangla"": ""তোমরা, আপনারা"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-000074,mo̱ho̱r,nan,,,medium,santali_glossed_dialogues.eaf,65,unɟɔ-kʰɛcʔ d̪ɔ hana at̪o nʰaɔ̯a at̪o hana gʰaɾɔ̃ɟ nʰao̯a gʰaɾɔ̃ɟ cal-aʔ hɘɟuʔ t̪ahɛ̃-kan-t̪a-ko-a,,"[{""slot"": ""n."", ""headword"": ""mo̱ho̱r"", ""pos"": ""n."", ""english"": ""seal"", ""bangla"": ""সিলমোহর"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000075,baɽge bɛɽha͡i̯-t̪ɛ  iʈɘpʔ oɖa-o-kat̪ɛ goɖo  muṅgạr,nan,,,medium,santali_glossed_dialogues.eaf,26,baɽge bɛɽha͡i̯-t̪ɛ siʈɘpʔ oɖa-o-kat̪ɛ goɖo sapʔ-ko,,"[{""slot"": ""n."", ""headword"": ""muṅgạr"", ""pos"": ""n."", ""english"": ""mallet"", ""bangla"": ""মুগুর / হাতুড়ি"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-000076,bạdli margạiṭha erma raj-ge do-e maran-a,nan,,,high,matthew_santali_glossed.eaf,49,Ona ghuri-re-ge cela-ko Jisu then hec'-kate-ko men-ke-da Okoe endekhan serma raj-ge do-e maran-a,,"[{""slot"": ""prep."", ""headword"": ""bạdli"", ""pos"": ""prep."", ""english"": ""Instead of"", ""bangla"": ""পরিবর্তে"", ""semantic_domain"": ""Relation""}, {""slot"": ""adj."", ""headword"": ""margạiṭha"", ""pos"": ""adj."", ""english"": ""soiled"", ""bangla"": ""ময়লা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000077,ɔka  kạrṭi,nan,,,medium,santali_new_glossed.eaf,35,ɔka sɛc͡ʔ-bo cala-o̯-lɛn-kʰac͡ʔ bʰage ho-i͡-ko-a,,"[{""slot"": ""n."", ""headword"": ""kạrṭi"", ""pos"": ""n."", ""english"": ""nail"", ""bangla"": ""নখ"", ""semantic_domain"": ""Body Part""}]",,,True,True
LLM-000078,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ  ɘnɖi  nugun ro̱k̕,nan,,,high,santali_glossed_new.eaf,87,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ sɘnɖi sim-iɲ ɘsul-ko̯͡a,,"[{""slot"": ""n."", ""headword"": ""nugun"", ""pos"": ""n."", ""english"": ""gratitude"", ""bangla"": ""কৃতজ্ঞতা"", ""semantic_domain"": ""Emotion""}, {""slot"": ""v."", ""headword"": ""ro̱k̕"", ""pos"": ""v."", ""english"": ""to sew"", ""bangla"": ""সেলাই করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000079,tulsi dare biṛi i-t̪ɛ hako-ko bɘɽ kutru,nan,,,high,santali_bangla_glossed.eaf,4,a͡i̯malɛ-kat̪ɛ hako-ko sapʔ-ko-a ɟɛmɔn ɔkɔi d̪ɔ ɟʰɘli-t̪ɛ hako-ko ɟʰɘli-ko-a ɔkɔi d̪ɔ bɘɽsi-t̪ɛ hako-ko bɘɽsi-ko-a,,"[{""slot"": ""n."", ""headword"": ""tulsi dare"", ""pos"": ""n."", ""english"": ""holy basil"", ""bangla"": ""তুলসী গাছ"", ""semantic_domain"": ""Plant""}, {""slot"": ""n."", ""headword"": ""biṛi"", ""pos"": ""n."", ""english"": ""Manacles"", ""bangla"": ""হাতকড়া"", ""semantic_domain"": ""Object""}, {""slot"": ""n."", ""headword"": ""kutru"", ""pos"": ""n."", ""english"": ""dog"", ""bangla"": ""কুকুর"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-000080,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ |  e,At some point the tiger understood this and told the pig.,,,medium,santali_glossed_1.eaf,16,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ | suk̚ɾi-e | mɛt̪-ad-e-a,,"[{""slot"": ""pron."", ""headword"": ""e"", ""pos"": ""pron."", ""english"": ""Her"", ""bangla"": ""তার (স্ত্রীলিঙ্গ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000081,kạti,nan,,,medium,lexicon.eaf,55,la,,"[{""slot"": ""v."", ""headword"": ""kạti"", ""pos"": ""v."", ""english"": ""to screw"", ""bangla"": ""পেঁচানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000082,ghạnta -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,,medium,santali_glossed_2.eaf,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""ghạnta"", ""pos"": ""n."", ""english"": ""large bell"", ""bangla"": ""বড় ঘণ্টা"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-000083,bin,nan,,,medium,santali_mark1_glossed.eaf,28,khɑn inɑ tɑptɑ-ɡe ɟɑl-kɔ bɑɡiɑtʔ-te-kin pɑnɟɑ-kedɑ-e,,"[{""slot"": ""prep."", ""headword"": ""bin"", ""pos"": ""prep."", ""english"": ""Without"", ""bangla"": ""ছাড়া"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000084,niti,nan,,,medium,santali_glossed_2.eaf,36,onko-kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa,,"[{""slot"": ""pron."", ""headword"": ""niti"", ""pos"": ""pron."", ""english"": ""none absolutely"", ""bangla"": ""কেউ না"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000085,ini ɔprɔt ɔcɔ-yen tɑyɔm ɟi ak̕,nan,,,high,santali_mark1_glossed.eaf,22,ɑdɔ ɟɔhɑn-e sɔprɔt ɔcɔ-yen tɑyɔm ɟisu dɔ ɡɑlil-te-ye hecʔ-enɑ,,"[{""slot"": ""pron."", ""headword"": ""ini"", ""pos"": ""pron."", ""english"": ""he"", ""bangla"": ""সে (পুরুষ)"", ""semantic_domain"": ""Grammar""}, {""slot"": ""prep."", ""headword"": ""ak̕"", ""pos"": ""prep."", ""english"": ""Of"", ""bangla"": ""এর, সম্পর্কিত"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000086,baklak̕,nan,,,medium,bangla_sentences_glossed.eaf,23,ɔɽaʔ-ɛm hɛʲc̚ʔ-ak-an-ɾɛ-d̪ɔ d̪ɛla-laŋ d̪ãɽa ɘgu-ja,,"[{""slot"": ""n."", ""headword"": ""baklak̕"", ""pos"": ""n."", ""english"": ""Bark of tree"", ""bangla"": ""গাছের ছাল"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000087,labo̱j,nan,,,medium,santali_glossed_dialogues.eaf,35,ona bʰugɘʔ-ko-ɾɛ a͡i̯ma hoɽo t̪ahɛ̃-len-a,,"[{""slot"": ""n."", ""headword"": ""labo̱j"", ""pos"": ""n."", ""english"": ""musical flourish"", ""bangla"": ""সঙ্গীতের জয়ধ্বনি / ফুলুরি"", ""semantic_domain"": ""Music""}]",,,True,True
LLM-000088,khopar,nan,,,medium,lexicon.eaf,231,kɘʈiʲc̚ʔ gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""khopar"", ""pos"": ""n."", ""english"": ""tin"", ""bangla"": ""টিন"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-000089,besao,nan,,,medium,santali_new_glossed.eaf,45,am d̪ɔ hɔla t̪in-ɾɛ ɔɽaʔ-ɛm hɛc͡ʔ-le-na,,"[{""slot"": ""v."", ""headword"": ""besao"", ""pos"": ""v."", ""english"": ""Mimic"", ""bangla"": ""অনুকরণ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000090,dhuṛi a aŋ caba-ʔ-kan-a ceʔ-iɲ ceka-ja lɘ . ja-ɲ-mɛ ɛ,nan,,,medium,santali_glossed_dialogues.eaf,41,iɲ-aʔ hoɽo d̪aɾe-ko sasaŋ caba-ʔ-kan-a ceʔ-iɲ ceka-ja lɘ.ja-ɲ-mɛsɛ,,"[{""slot"": ""n."", ""headword"": ""dhuṛi"", ""pos"": ""n."", ""english"": ""Dust"", ""bangla"": ""ধুলা"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-000091,ɛnt̪ɛ net̪aɾ d̪ɔ ɟini -kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘ cuk,nan,,,medium,santali_bangla_glossed.eaf,47,ɛnt̪ɛ net̪aɾ d̪ɔ ɟinis-kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘsti-jen-a,,"[{""slot"": ""n."", ""headword"": ""cuk"", ""pos"": ""n."", ""english"": ""Inadvertency"", ""bangla"": ""অসাবধানতা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000092,dalae,nan,,,medium,santali_glossed_3.eaf,133,bele,,"[{""slot"": ""n."", ""headword"": ""dalae"", ""pos"": ""n."", ""english"": ""Shaking"", ""bangla"": ""ঝাঁকুনি"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000093,ṭusạ,nan,,,medium,santali_new_glossed (1).eaf,25,biɾ ɾe-jaʔ d̪aɾe-ɾɛ cɛ̃ɽɛ̃-ko-ko t̪uk-ɘ-j-a,,"[{""slot"": ""n."", ""headword"": ""ṭusạ"", ""pos"": ""n."", ""english"": ""bud"", ""bangla"": ""কুঁড়ি"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000094,beret̕ calpeń,nan,,,high,matthew_santali_glossed.eaf,30,Ado jhar jhar-e dak'-ke-da ar banbasi ard-oye-na ar-e hoe-ke-da ar ona orak'-te bajao-en-a menkhan ban rup'-len-a,,"[{""slot"": ""v."", ""headword"": ""beret̕"", ""pos"": ""v."", ""english"": ""Stand"", ""bangla"": ""দাঁড়ানো"", ""semantic_domain"": ""Action""}, {""slot"": ""v."", ""headword"": ""calpeń"", ""pos"": ""v."", ""english"": ""Subside"", ""bangla"": ""কমে যাওয়া"", ""semantic_domain"": ""State""}]",,,True,True
LLM-000095,un kʰɔn d͡ʒi hejer,nan,,,medium,matthew_santali_glossed_ipa.eaf,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""hejer"", ""pos"": ""v."", ""english"": ""to masturbate"", ""bangla"": ""হস্তমৈথুন করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000096,birud ɛʲcʔ calaʔ-me,nan,,,medium,santali_glossed_new_2.eaf,44,laha-sɛʲcʔ calaʔ-me,,"[{""slot"": ""prep."", ""headword"": ""birud"", ""pos"": ""prep."", ""english"": ""Against"", ""bangla"": ""বিরুদ্ধে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000097,d̪inɘm-hilɘʔ  thobla,nan,,,medium,santali_glossed_new.eaf,31,d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""thobla"", ""pos"": ""n."", ""english"": ""cluster"", ""bangla"": ""থোকা"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-000098,caraṭ,nan,,,medium,lexicon.eaf,222,baba,,"[{""slot"": ""n."", ""headword"": ""caraṭ"", ""pos"": ""n."", ""english"": ""Snapping sound"", ""bangla"": ""চটকানো শব্দ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-000099,khoc̕ ạṅgikar . jaʔ,nan,,,high,santali_glossed_3.eaf,135,baske.jaʔ,,"[{""slot"": ""conj."", ""headword"": ""khoc̕"", ""pos"": ""conj."", ""english"": ""than"", ""bangla"": ""অপেক্ষা"", ""semantic_domain"": ""Grammar""}, {""slot"": ""v."", ""headword"": ""ạṅgikar"", ""pos"": ""v."", ""english"": ""Agree, to"", ""bangla"": ""সম্মত হওয়া"", ""semantic_domain"": ""Communication""}]",,,True,True
LLM-000100,pilhoe,nan,,,medium,santali_matthew_glossed.eaf,18,hird̪ɑuk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""pilhoe"", ""pos"": ""n."", ""english"": ""disturbing the peace"", ""bangla"": ""শান্তি ভঙ্গ"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000101,ripi,nan,,,medium,santali_new_glossed.eaf,14,uni d̪ɔ t̪eheɲ ced̪aʔ ba-i͡ cala-o̯-le-na,,"[{""slot"": ""v."", ""headword"": ""ripi"", ""pos"": ""v."", ""english"": ""to wink"", ""bangla"": ""চোখ মারা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000102,bạckạr,nan,,,medium,santali_imperatives_glossed.eaf,39,apɛ ɔkɔ͡i ɔkɔ͡i-ko ɔna ʈoʈʰa calaʔ ba-pɛ mene-da,,"[{""slot"": ""n."", ""headword"": ""bạckạr"", ""pos"": ""n."", ""english"": ""Harlot"", ""bangla"": ""বেশ্যা"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-000103,chõ̠c,nan,,,medium,lexicon.eaf,59,ul,,"[{""slot"": ""v."", ""headword"": ""chõ̠c"", ""pos"": ""v."", ""english"": ""Plaster"", ""bangla"": ""প্লাস্টার করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000104,talare ɔkʔ-kɑn tɑhekɑnɑ,nan,,,medium,santali_mark1_glossed.eaf,8,ɑr ɑk-ɔɑkʔ kɑi ɑŋɔcʔ-kɑte uni tite ɟɔrdɑn ɡɑdɑ-re-kɔ bɑptisɔkʔ-kɑn tɑhekɑnɑ,,"[{""slot"": ""prep."", ""headword"": ""talare"", ""pos"": ""prep."", ""english"": ""in the midst"", ""bangla"": ""মধ্যে"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-000105,i gaṇḍ ã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,nan,,,medium,santali_glossed_new_2.eaf,4,iskul-kʰɔn ɾuɽ-kat̪ɛ maɲɟan ɟɔm t̪ajɔm gat̪e-ko sã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""gaṇḍ"", ""pos"": ""n."", ""english"": ""Swelling of glands"", ""bangla"": ""গ্রন্থির ফোলা"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000106,ikoc̕ so̱ko̱c̕,nan,,,medium,matthew_santali_glossed_ipa.eaf,16,bʱɑɡɑn-ɡe-ɑpe ini iɑt̪e hɔr-kɔ kɑd̪ʱɑɔ-le-pe-re ɑr-kɔ kʰed̪-le-pe-re,,"[{""slot"": ""v."", ""headword"": ""ikoc̕ so̱ko̱c̕"", ""pos"": ""v."", ""english"": ""to joggle"", ""bangla"": ""ঝাঁকানো / নাড়ানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000107,gola,nan,,,medium,santali_bangla_glossed.eaf,30,iɲ d̪ɘi aɾ bʰɘgni-t̪iɲ d̪ɔ ɔka-ɾɛ menaʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""gola"", ""pos"": ""n."", ""english"": ""master"", ""bangla"": ""মনিব / প্রভু"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-000108,khoc̕,nan,,,medium,santali_mark1_glossed.eaf,34,ɑr uri-ɑkʔ cetʔɑtʔ-ɑkʔ-te-kɔ bʱɑrɔy-enɑ ente ekotɑriɑ-nic lekɑ-e cetʔɑtʔ-kɔɑ,,"[{""slot"": ""prep."", ""headword"": ""khoc̕"", ""pos"": ""prep."", ""english"": ""from"", ""bangla"": ""থেকে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-000109,iɲ-d̪ɔː ɖaŋgɾa ɘ sahe̱t̕ oḍok,nan,,,medium,santali_glossed_new.eaf,74,iɲ-d̪ɔː ɖaŋgɾa ɘsul-iɲ mɛn-d̪-a,,"[{""slot"": ""v."", ""headword"": ""sahe̱t̕ oḍok"", ""pos"": ""v."", ""english"": ""to expire / breathe last"", ""bangla"": ""মৃত্যুবরণ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000110,banda po̱n,nan,,,medium,santali_glossed_new_2.eaf,8,naoa kicɾiʲcʔ hɔɾɔʔ kat̪ɛ aɖɛ ʈɔla-ɾɛn aɾ gat̪e-ko-ʈʰɛn d̪aɽan-lɛ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""banda po̱n"", ""pos"": ""n."", ""english"": ""Presents given at marriage"", ""bangla"": ""বিবাহের উপহার"", ""semantic_domain"": ""Social / Ritual""}]",,,True,True
LLM-000111,ot̕,nan,,,medium,santali_glossed_3.eaf,74,sanam-ko-̯͡aʔ,,"[{""slot"": ""n."", ""headword"": ""ot̕"", ""pos"": ""n."", ""english"": ""mushrooms"", ""bangla"": ""মাশরুম"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-000112,hõ̠baṅ…hõ̠baṅ,nan,,,medium,santali_glossed_new_3.eaf,66,buɖi-gɔ cɛt̪ʔ-lɛka mena-a hɔpɔn-ba,,"[{""slot"": ""conj."", ""headword"": ""hõ̠baṅ…hõ̠baṅ"", ""pos"": ""conj."", ""english"": ""neither…nor"", ""bangla"": ""না…না / কোনোটিই নয়"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000113,liḍạk̕,nan,,,medium,matthew_santali_glossed.eaf,31,Ado buru khon-e ard-oye-n khan adi gadel hor-ko panja-ke-da,,"[{""slot"": ""v."", ""headword"": ""liḍạk̕"", ""pos"": ""v."", ""english"": ""to shut"", ""bangla"": ""বন্ধ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-000114,ḍhaṇḍhanao ḍhaṇḍhanao,nan,,,high,santali_glossed_dialogues.eaf,54,hɛ̃ gid̪ɾɘ-ko-d̪ɔ ɘɖi ɾaŋga-o seɾeɲ-ko aɾaʔ-ka-aʔ-a aɾ ko kɘ͡o̯mɘ͡o̯-oʔ-a,,"[{""slot"": ""n."", ""headword"": ""ḍhaṇḍhanao"", ""pos"": ""n."", ""english"": ""Tramp"", ""bangla"": ""ভারী পায়ের শব্দ"", ""semantic_domain"": ""Sound""}, {""slot"": ""n."", ""headword"": ""ḍhaṇḍhanao"", ""pos"": ""n."", ""english"": ""Tramp"", ""bangla"": ""ভারী পায়ের শব্দ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-000115,arjao,nan,,,medium,santali_glossed_new_3.eaf,104,d̪ɛla kɘmi-bun ɛhɔp̚ʔ-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""arjao"", ""pos"": ""v."", ""english"": ""Earn, to"", ""bangla"": ""উপার্জন করা"", ""semantic_domain"": ""Economy""}]",,,True,True
LLM-000116,cerṭha,Nephew: Let us know if you need anything.,,,medium,santali_glossed_1.eaf,70,ɟahanaʔ | ɟɘɾuɽ-ɔʔ-kʰan | alɛ-m | baɖa͡i̯-oco-le-a,,"[{""slot"": ""v."", ""headword"": ""cerṭha"", ""pos"": ""v."", ""english"": ""Be refreshed"", ""bangla"": ""সতেজ হওয়া"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-000117,ãṛgo̱m,nan,,,medium,santali_new_glossed.eaf,68,ɔɽaʔ bɛɽha-i͡-t̪ɛ d̪aɾe-ko ɾɔhɔ-i͡-aka-ʔ-a,,"[{""slot"": ""v."", ""headword"": ""ãṛgo̱m"", ""pos"": ""v."", ""english"": ""Ride roughshod"", ""bangla"": ""জোরজবরদস্তি করা"", ""semantic_domain"": ""Behaviour""}]",,,True,True
LLM-000118,alo-ben bot̪oɾ-ok'-a kɾu  ok'-ol-en ɟi enko,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,15,alo-ben bot̪oɾ-ok'-a kɾus ok'-ol-en ɟisu-ben ɲam-e-kana,,"[{""slot"": ""pron."", ""headword"": ""enko"", ""pos"": ""pron."", ""english"": ""Those"", ""bangla"": ""ওরা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000119,halboha niti,nan,,,high,santali_glossed_new_3.eaf,58,baba-i̯-ɲ d̪isɘl-e-kʰan nit̪-hɔ̃ iɲ ɾaʔ ɾaʔ-iɲ ɘi̯-kɘɔ̯-a,,"[{""slot"": ""n."", ""headword"": ""halboha"", ""pos"": ""n."", ""english"": ""ploughman"", ""bangla"": ""লাঙল চষা / চাষী"", ""semantic_domain"": ""Person""}, {""slot"": ""pron."", ""headword"": ""niti"", ""pos"": ""pron."", ""english"": ""none absolutely"", ""bangla"": ""কেউ না"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-000120,asac̕ usuc̕,nan,,,medium,santali_new_glossed.eaf,55,am d̪ɔ no̯a piʈʰɘ cɛt̪-lɛka-kat̪ɛʔm bena-o̯-ke-d̪a,,"[{""slot"": ""v."", ""headword"": ""asac̕ usuc̕"", ""pos"": ""v."", ""english"": ""Weep"", ""bangla"": ""কান্না করা"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-000121,baj,nan,,,medium,santali_glossed_new_3.eaf,64,am-ɾɛn gɔgɔ-baba cɛt̪ʔ-lɛka mena-ʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""baj"", ""pos"": ""n."", ""english"": ""Trap, snare"", ""bangla"": ""ফাঁদ"", ""semantic_domain"": ""Tool / Hunting""}]",,,True,True
LLM-000122,bhạ̃t,nan,,,medium,lexicon.eaf,132,sim,,"[{""slot"": ""n."", ""headword"": ""bhạ̃t"", ""pos"": ""n."", ""english"": ""Kinds, varieties"", ""bangla"": ""প্রকার"", ""semantic_domain"": ""Quantity""}]",,,True,True
