file,utterance_id,root_annotation_id,root_tier,start_ms,end_ms,ref,mb,gl,ft,ipa,bangla,english,ipa_original,ipa_normalized,segmentation,gloss,notes,all_tiers_json
bangla_sentences_glossed.eaf,25,a25,ref,52800,54800,alɛ.jaʔ pɘɾsit̪ɛ ɔkaʈaʔiɲ siɾiɲkɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe.jaʔ siɾiɲ kana,alɛ-jaʔ pɘɾsi-t̪ɛ ɔka-ʈaʔ-iɲ siɾiɲ-kɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe-jaʔ siɾiɲ kan-a,1PL.EXCL-GEN language-INS which-thing-OBJ sing-PST.1SG that TOP love regarding-GEN song COP.PROG-FIN,The song I sang in our language is a love song.,,,,,,,,,"{""ft"": [""The song I sang in our language is a love song.""], ""gl"": [""1PL.EXCL-GEN language-INS which-thing-OBJ sing-PST.1SG that TOP love regarding-GEN song COP.PROG-FIN""], ""mb"": [""alɛ-jaʔ pɘɾsi-t̪ɛ ɔka-ʈaʔ-iɲ siɾiɲ-kɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe-jaʔ siɾiɲ kan-a""], ""ref"": [""alɛ.jaʔ pɘɾsit̪ɛ ɔkaʈaʔiɲ siɾiɲkɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe.jaʔ siɾiɲ kana""]}"
bangla_sentences_glossed.eaf,26,a26,ref,55000,57000,aɾhɔm hɛʲc̚ʔlɛnkʰan iɲ lɘgiʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯mɛ,aɾ-hɔm hɛʲc̚ʔ-lɛn-kʰan iɲ lɘgi-ʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯-mɛ,again-2SG.SUBJ arrive-PST-COND 1SG for-M chocolate bring give-IMP.2SG,"If you come again, bring chocolate for me.",,,,,,,,,"{""ft"": [""If you come again, bring chocolate for me.""], ""gl"": [""again-2SG.SUBJ arrive-PST-COND 1SG for-M chocolate bring give-IMP.2SG""], ""mb"": [""aɾ-hɔm hɛʲc̚ʔ-lɛn-kʰan iɲ lɘgi-ʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯-mɛ""], ""ref"": [""aɾhɔm hɛʲc̚ʔlɛnkʰan iɲ lɘgiʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯mɛ""]}"
bangla_sentences_glossed.eaf,27,a27,ref,57200,59200,am nɔnɖɛm t̪ahɛ̃n no̯͡ad̪ɔɲ baɽ͡ai̯kan t̪ahɛ̃ge̯͡a,am nɔnɖɛ-m t̪ahɛ̃-n no̯͡a-d̪ɔ-iɲ baɽ͡ai̯-kan t̪ahɛ̃-ge-a,2SG here-2SG.POSS stay-TR this-TOP-OBJ know-PROG stay-EMPH-FIN,I already knew that you live here.,,,,,,,,,"{""ft"": [""I already knew that you live here.""], ""gl"": [""2SG here-2SG.POSS stay-TR this-TOP-OBJ know-PROG stay-EMPH-FIN""], ""mb"": [""am nɔnɖɛ-m t̪ahɛ̃-n no̯͡a-d̪ɔ-iɲ baɽ͡ai̯-kan t̪ahɛ̃-ge-a""], ""ref"": [""am nɔnɖɛm t̪ahɛ̃n no̯͡ad̪ɔɲ baɽ͡ai̯kan t̪ahɛ̃ge̯͡a""]}"
bangla_sentences_glossed.eaf,28,a28,ref,59400,61400,iɲaʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃kana ɟe am no̯͡am kɘmi d̪aɽe.jaʔa,iɲ-aʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃-kan-a ɟe am no̯͡a-m kɘmi d̪aɽe-jaʔ-a,1SG-GEN faith stay-PROG-FIN COMP 2SG this-2SG.POSS work be.able-REFL-FIN,I had faith that you could do this work.,,,,,,,,,"{""ft"": [""I had faith that you could do this work.""], ""gl"": [""1SG-GEN faith stay-PROG-FIN COMP 2SG this-2SG.POSS work be.able-REFL-FIN""], ""mb"": [""iɲ-aʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃-kan-a ɟe am no̯͡a-m kɘmi d̪aɽe-jaʔ-a""], ""ref"": [""iɲaʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃kana ɟe am no̯͡am kɘmi d̪aɽe.jaʔa""]}"
bangla_sentences_glossed.eaf,29,a29,ref,61600,63600,am bam d̪aɽe.jaʔkʰan ɔna kɘmi d̪ɔ alɔm kɘmi̯͡a,am ba-m d̪aɽe-jaʔ-kʰan ɔna kɘmi d̪ɔ al-ɔm kɘmi-a,2SG NEG-2SG.SUBJ be.able-REFL-COND that work TOP NEG-2SG.IMP work-FIN,"If you can't do it, don't do the work.",,,,,,,,,"{""ft"": [""If you can't do it, don't do the work.""], ""gl"": [""2SG NEG-2SG.SUBJ be.able-REFL-COND that work TOP NEG-2SG.IMP work-FIN""], ""mb"": [""am ba-m d̪aɽe-jaʔ-kʰan ɔna kɘmi d̪ɔ al-ɔm kɘmi-a""], ""ref"": [""am bam d̪aɽe.jaʔkʰan ɔna kɘmi d̪ɔ alɔm kɘmi̯͡a""]}"
bangla_sentences_glossed.eaf,30,a30,ref,63800,65800,isin basaŋɛt̪̚ʔkan kuɽi d̪ɔ iɲ bɔ͡i̯ha kana͡i̯,isin basaŋ-ɛt̪̚ʔ-kan kuɽi d̪ɔ iɲ bɔ͡i̯ha kan-a-i̯,food cook-NMLZ-PROG girl TOP 1SG sibling COP-FIN-EMPH,The girl who is cooking is my sister.,,,,,,,,,"{""ft"": [""The girl who is cooking is my sister.""], ""gl"": [""food cook-NMLZ-PROG girl TOP 1SG sibling COP-FIN-EMPH""], ""mb"": [""isin basaŋ-ɛt̪̚ʔ-kan kuɽi d̪ɔ iɲ bɔ͡i̯ha kan-a-i̯""], ""ref"": [""isin basaŋɛt̪̚ʔkan kuɽi d̪ɔ iɲ bɔ͡i̯ha kana͡i̯""]}"
bangla_sentences_glossed.eaf,31,a31,ref,66000,68000,am bam hiɟuʔt̪ɛ d̪ɔ iɲhɔ̃ bɘɲ cala.a,am ba-m hiɟuʔ-t̪ɛ d̪ɔ iɲ-hɔ̃ bɘɲ cala-a,2SG NEG-2SG.SUBJ come-APPL TOP 1SG-also NEG go-FIN,Just because you are not coming does not mean I will not go either.,,,,,,,,,"{""ft"": [""Just because you are not coming does not mean I will not go either.""], ""gl"": [""2SG NEG-2SG.SUBJ come-APPL TOP 1SG-also NEG go-FIN""], ""mb"": [""am ba-m hiɟuʔ-t̪ɛ d̪ɔ iɲ-hɔ̃ bɘɲ cala-a""], ""ref"": [""am bam hiɟuʔt̪ɛ d̪ɔ iɲhɔ̃ bɘɲ cala.a""]}"
bangla_sentences_glossed.eaf,32,a32,ref,68200,70200,iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾage iɲ gɔgɔ d̪ɔ iɲ ɛgɛɾɛ ɛhɔp̚ʔena,iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾa-ge iɲ gɔgɔ d̪ɔ iɲ ɛgɛ-ɾɛ ɛhɔp̚ʔ-ena,1SG home arrive immediately-EMPH 1SG mother TOP 1SG face-LOC scold-PST.3SG,"As soon as I came home, my mother started scolding me.",,,,,,,,,"{""ft"": [""As soon as I came home, my mother started scolding me.""], ""gl"": [""1SG home arrive immediately-EMPH 1SG mother TOP 1SG face-LOC scold-PST.3SG""], ""mb"": [""iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾa-ge iɲ gɔgɔ d̪ɔ iɲ ɛgɛ-ɾɛ ɛhɔp̚ʔ-ena""], ""ref"": [""iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾage iɲ gɔgɔ d̪ɔ iɲ ɛgɛɾɛ ɛhɔp̚ʔena""]}"
bangla_sentences_glossed.eaf,33,a33,ref,70400,72400,ɲind̪ɘ baŋ ɟɘpit̪̚ʔkat̪ɛɲ paɽhaʔt̪ɛ biɖɘ͡o̯ɾɛ iɲ boge kuɽɘ͡.jiɲ ɲamked̪a,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡.ji-iɲ ɲam-ked̪a,sleep NEG sleep-PST.SEQ-OBJ study-APPL night-LOC 1SG good result-OBJ receive-PST.3SG,"Studying sleeplessly at night, I got good results in the exam.",,,,,,,,,"{""ft"": [""Studying sleeplessly at night, I got good results in the exam.""], ""gl"": [""sleep NEG sleep-PST.SEQ-OBJ study-APPL night-LOC 1SG good result-OBJ receive-PST.3SG""], ""mb"": [""ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡.ji-iɲ ɲam-ked̪a""], ""ref"": [""ɲind̪ɘ baŋ ɟɘpit̪̚ʔkat̪ɛɲ paɽhaʔt̪ɛ biɖɘ͡o̯ɾɛ iɲ boge kuɽɘ͡.jiɲ ɲamked̪a""]}"
bangla_sentences_glossed.eaf,34,a34,ref,72600,74600,ɟa͡o̯gʰɘɽi paɽhaʔmɛ ɛnkʰan am gɔgɔbaba d̪ɔ bʰage gid̪ɾɘkin mɛt̪ama,ɟa͡o̯gʰɘɽi paɽhaʔ-mɛ ɛnkʰan am gɔgɔ-baba d̪ɔ bʰage gid̪ɾɘ-kin mɛt̪a-m-a,always study-IMP.2SG then 2SG mother-father TOP good child-DU call-2SG.OBJ-FIN,Always study; then your parents will call you a good child.,,,,,,,,,"{""ft"": [""Always study; then your parents will call you a good child.""], ""gl"": [""always study-IMP.2SG then 2SG mother-father TOP good child-DU call-2SG.OBJ-FIN""], ""mb"": [""ɟa͡o̯gʰɘɽi paɽhaʔ-mɛ ɛnkʰan am gɔgɔ-baba d̪ɔ bʰage gid̪ɾɘ-kin mɛt̪a-m-a""], ""ref"": [""ɟa͡o̯gʰɘɽi paɽhaʔmɛ ɛnkʰan am gɔgɔbaba d̪ɔ bʰage gid̪ɾɘkin mɛt̪ama""]}"
bangla_sentences_glossed.eaf,35,a35,ref,74800,76800,iɲ ɔka nakʰaɾɛɲ t̪ahɛ̃nkan ɔnɖɛnko ɟɔt̪ɔhɔɽko opoɾomiɲɘ,iɲ ɔka nakʰa-ɾɛ-iɲ t̪ahɛ̃-n-kan ɔnɖɛn-ko ɟɔt̪ɔ-hɔɽ-ko opɔɾo-m-iɲ-ɘ,1SG which area-LOC-OBJ stay-TR-PROG that-PL all-person-PL know-1SG.OBJ-OBJ-FIN,Many people in the area where I live know me.,,,,,,,,,"{""ft"": [""Many people in the area where I live know me.""], ""gl"": [""1SG which area-LOC-OBJ stay-TR-PROG that-PL all-person-PL know-1SG.OBJ-OBJ-FIN""], ""mb"": [""iɲ ɔka nakʰa-ɾɛ-iɲ t̪ahɛ̃-n-kan ɔnɖɛn-ko ɟɔt̪ɔ-hɔɽ-ko opɔɾo-m-iɲ-ɘ""], ""ref"": [""iɲ ɔka nakʰaɾɛɲ t̪ahɛ̃nkan ɔnɖɛnko ɟɔt̪ɔhɔɽko opoɾomiɲɘ""]}"
bangla_sentences_glossed.eaf,36,a36,ref,77000,79000,amiɲ met̪aʔmɛɾɛhɔ̃ ced̪aʔ bam hɛʲc̚ʔlena,am-iɲ met̪aʔ-mɛ-ɾɛ-hɔ̃ ced̪aʔ ba-m hɛʲc̚ʔ-lena,2SG-OBJ say-IMP.2SG-LOC-even why NEG-2SG.SUBJ arrive-PST.PL,I told you to come; why didn't you come?,,,,,,,,,"{""ft"": [""I told you to come; why didn't you come?""], ""gl"": [""2SG-OBJ say-IMP.2SG-LOC-even why NEG-2SG.SUBJ arrive-PST.PL""], ""mb"": [""am-iɲ met̪aʔ-mɛ-ɾɛ-hɔ̃ ced̪aʔ ba-m hɛʲc̚ʔ-lena""], ""ref"": [""amiɲ met̪aʔmɛɾɛhɔ̃ ced̪aʔ bam hɛʲc̚ʔlena""]}"
bangla_sentences_glossed.eaf,37,a37,ref,79200,81200,hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃kan ɔna bɘɲ baɖa͡i̯kan t̪ahɛ̃na,hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃-kan ɔna bɘɲ baɖa͡i̯-kan t̪ahɛ̃-n-a,yesterday COMP school closed stay-PROG that NEG know-PROG stay-TR-FIN,I did not know that the school was closed yesterday.,,,,,,,,,"{""ft"": [""I did not know that the school was closed yesterday.""], ""gl"": [""yesterday COMP school closed stay-PROG that NEG know-PROG stay-TR-FIN""], ""mb"": [""hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃-kan ɔna bɘɲ baɖa͡i̯-kan t̪ahɛ̃-n-a""], ""ref"": [""hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃kan ɔna bɘɲ baɖa͡i̯kan t̪ahɛ̃na""]}"
bangla_sentences_glossed.eaf,38,a38,ref,81400,83400,alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi,alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi,1PL.EXCL TOP two sibling male and three sibling female,We are two brothers and three sisters.,,,,,,,,,"{""ft"": [""We are two brothers and three sisters.""], ""gl"": [""1PL.EXCL TOP two sibling male and three sibling female""], ""mb"": [""alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi""], ""ref"": [""alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi""]}"
bangla_sentences_glossed.eaf,39,a39,ref,83600,85600,iɲaʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgiɲa,iɲ-aʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgi-iɲ-a,1SG-GEN school TOP here ABL three mile far-INTR-FIN,My school is three miles away from here.,,,,,,,,,"{""ft"": [""My school is three miles away from here.""], ""gl"": [""1SG-GEN school TOP here ABL three mile far-INTR-FIN""], ""mb"": [""iɲ-aʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgi-iɲ-a""], ""ref"": [""iɲaʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgiɲa""]}"
bangla_sentences_glossed.eaf,40,a40,ref,85800,87800,nit̪̚ʔ iɲʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘnu.a,nit̪̚ʔ iɲ-ʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘn-u-a,now 1SG-hand.LOC TOP any money also NEG-1SG.SUBJ-FIN,Right now I don't have any money at all.,,,,,,,,,"{""ft"": [""Right now I don't have any money at all.""], ""gl"": [""now 1SG-hand.LOC TOP any money also NEG-1SG.SUBJ-FIN""], ""mb"": [""nit̪̚ʔ iɲ-ʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘn-u-a""], ""ref"": [""nit̪̚ʔ iɲʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘnu.a""]}"
bangla_sentences_glossed.eaf,41,a41,ref,88000,90000,baɟaɾɾɛ ɟinis pot̪̚ɾɔ ɾe.jaʔ d̪am ɘɖi ɟɘst̪i,baɟaɾ-ɾɛ ɟinis pot̪̚ɾɔ ɾe-jaʔ d̪am ɘɖi ɟɘst̪i,market-LOC goods thing regarding-GEN price very high,The price of goods in the market is very high.,,,,,,,,,"{""ft"": [""The price of goods in the market is very high.""], ""gl"": [""market-LOC goods thing regarding-GEN price very high""], ""mb"": [""baɟaɾ-ɾɛ ɟinis pot̪̚ɾɔ ɾe-jaʔ d̪am ɘɖi ɟɘst̪i""], ""ref"": [""baɟaɾɾɛ ɟinis pot̪̚ɾɔ ɾe.jaʔ d̪am ɘɖi ɟɘst̪i""]}"
bangla_sentences_glossed.eaf,42,a42,ref,90200,92200,gɛlbaɾ cand̪oɾɛ mit̪̚ʔ sɛɾma ho.jo.a,gɛl-baɾ cand̪o-ɾɛ mit̪̚ʔ sɛɾma ho.jo-a,twelve month-LOC one year become-FIN,Twelve months make one year.,,,,,,,,,"{""ft"": [""Twelve months make one year.""], ""gl"": [""twelve month-LOC one year become-FIN""], ""mb"": [""gɛl-baɾ cand̪o-ɾɛ mit̪̚ʔ sɛɾma ho.jo-a""], ""ref"": [""gɛlbaɾ cand̪oɾɛ mit̪̚ʔ sɛɾma ho.jo.a""]}"
bangla_sentences_glossed.eaf,43,a43,ref,92400,94400,i.ja͡i̯ mahaɾɛ mit̪̚ʔ hap̚t̪a ho.jo.a,i.ja͡i̯ maha-ɾɛ mit̪̚ʔ hap̚t̪a ho.jo-a,seven day-LOC one week become-FIN,Seven days make one week.,,,,,,,,,"{""ft"": [""Seven days make one week.""], ""gl"": [""seven day-LOC one week become-FIN""], ""mb"": [""i.ja͡i̯ maha-ɾɛ mit̪̚ʔ hap̚t̪a ho.jo-a""], ""ref"": [""i.ja͡i̯ mahaɾɛ mit̪̚ʔ hap̚t̪a ho.jo.a""]}"
bangla_sentences_glossed.eaf,44,a44,ref,94600,96600,alɛ at̪oɾɛ cand̪oɾɛ mit̪ʔʈɛʲc̚ʔ seiɾiɲ akʰɽa ho.jo.a,alɛ at̪o-ɾɛ cand̪o-ɾɛ mit̪̚ʔ-ʈɛʲc̚ʔ sei-ɾiɲ akʰɽa ho.jo-a,1PL.EXCL locality-LOC month-LOC one-time song-OBJ gathering become-FIN,In our neighbourhood a music session is held once every month.,,,,,,,,,"{""ft"": [""In our neighbourhood a music session is held once every month.""], ""gl"": [""1PL.EXCL locality-LOC month-LOC one-time song-OBJ gathering become-FIN""], ""mb"": [""alɛ at̪o-ɾɛ cand̪o-ɾɛ mit̪̚ʔ-ʈɛʲc̚ʔ sei-ɾiɲ akʰɽa ho.jo-a""], ""ref"": [""alɛ at̪oɾɛ cand̪oɾɛ mit̪ʔʈɛʲc̚ʔ seiɾiɲ akʰɽa ho.jo.a""]}"
bangla_sentences_glossed.eaf,45,a45,ref,96800,98800,pɘɾsit̪ɛ abu d̪ɔ abu͡aʔ mɔn ɾe.jaʔ katʰabo ɟɘhiɾa,pɘɾsi-t̪ɛ abu d̪ɔ abu-aʔ mɔn ɾe-jaʔ katʰa-bo ɟɘhiɾ-a,language-INS 1PL.INCL TOP 1PL.INCL-GEN mind regarding-GEN talk-PL express-FIN,Through language we express the thoughts of our minds.,,,,,,,,,"{""ft"": [""Through language we express the thoughts of our minds.""], ""gl"": [""language-INS 1PL.INCL TOP 1PL.INCL-GEN mind regarding-GEN talk-PL express-FIN""], ""mb"": [""pɘɾsi-t̪ɛ abu d̪ɔ abu-aʔ mɔn ɾe-jaʔ katʰa-bo ɟɘhiɾ-a""], ""ref"": [""pɘɾsit̪ɛ abu d̪ɔ abu͡aʔ mɔn ɾe.jaʔ katʰabo ɟɘhiɾa""]}"
bangla_sentences_glossed.eaf,46,a46,ref,99000,101000,gat̪i kʰilɘʈ d̪ɔ hɔɽmɔ lagit̪̚ʔ bʰage̯͡a,gat̪i kʰilɘʈ d̪ɔ hɔɽ-mɔ lagit̪̚ʔ bʰage-a,play sport TOP body-DAT for good-FIN,Sports are good for the body.,,,,,,,,,"{""ft"": [""Sports are good for the body.""], ""gl"": [""play sport TOP body-DAT for good-FIN""], ""mb"": [""gat̪i kʰilɘʈ d̪ɔ hɔɽ-mɔ lagit̪̚ʔ bʰage-a""], ""ref"": [""gat̪i kʰilɘʈ d̪ɔ hɔɽmɔ lagit̪̚ʔ bʰage̯͡a""]}"
lexicon(1).eaf,1,a1,ref,0,2000,d̪uɽup̚ʔ,d̪uɽup̚ʔ,V.sit,to sit,,,,,,,,,"{""ft"": [""to sit""], ""gl"": [""V.sit""], ""mb"": [""d̪uɽup̚ʔ""], ""ref"": [""d̪uɽup̚ʔ""]}"
lexicon(1).eaf,2,a2,ref,2200,4200,hiɟuʔ,hiɟuʔ,V.come,to come,,,,,,,,,"{""ft"": [""to come""], ""gl"": [""V.come""], ""mb"": [""hiɟuʔ""], ""ref"": [""hiɟuʔ""]}"
lexicon(1).eaf,3,a3,ref,4400,6400,calaʔ,calaʔ,V.go,to go,,,,,,,,,"{""ft"": [""to go""], ""gl"": [""V.go""], ""mb"": [""calaʔ""], ""ref"": [""calaʔ""]}"
lexicon(1).eaf,4,a4,ref,6600,8600,op̚ɾom,op̚ɾom,V.recognize,to recognize,,,,,,,,,"{""ft"": [""to recognize""], ""gl"": [""V.recognize""], ""mb"": [""op̚ɾom""], ""ref"": [""op̚ɾom""]}"
lexicon(1).eaf,5,a5,ref,8800,10800,aɲɟɔm,aɲɟɔm,V.listen,to listen,,,,,,,,,"{""ft"": [""to listen""], ""gl"": [""V.listen""], ""mb"": [""aɲɟɔm""], ""ref"": [""aɲɟɔm""]}"
lexicon(1).eaf,6,a6,ref,11000,13000,ɲɛl,ɲɛl,V.see,to see,,,,,,,,,"{""ft"": [""to see""], ""gl"": [""V.see""], ""mb"": [""ɲɛl""], ""ref"": [""ɲɛl""]}"
lexicon(1).eaf,7,a7,ref,13200,15200,baɖa͡i̯,baɖa͡i̯,V.know,to know,,,,,,,,,"{""ft"": [""to know""], ""gl"": [""V.know""], ""mb"": [""baɖa͡i̯""], ""ref"": [""baɖa͡i̯""]}"
lexicon(1).eaf,8,a8,ref,15400,17400,ɛmɔʔ,ɛmɔʔ,V.give,to give,,,,,,,,,"{""ft"": [""to give""], ""gl"": [""V.give""], ""mb"": [""ɛmɔʔ""], ""ref"": [""ɛmɔʔ""]}"
lexicon(1).eaf,9,a9,ref,17600,19600,hat̪a͡o̯,hat̪a͡o̯,V.take,to take,,,,,,,,,"{""ft"": [""to take""], ""gl"": [""V.take""], ""mb"": [""hat̪a͡o̯""], ""ref"": [""hat̪a͡o̯""]}"
lexicon(1).eaf,10,a10,ref,19800,21800,ɘgu,ɘgu,V.bring,to bring,,,,,,,,,"{""ft"": [""to bring""], ""gl"": [""V.bring""], ""mb"": [""ɘgu""], ""ref"": [""ɘgu""]}"
lexicon(1).eaf,11,a11,ref,22000,24000,ɘgu,ɘgu,V.bring,to bring,,,,,,,,,"{""ft"": [""to bring""], ""gl"": [""V.bring""], ""mb"": [""ɘgu""], ""ref"": [""ɘgu""]}"
lexicon(1).eaf,12,a12,ref,24200,26200,kiɾiɲ,kiɾiɲ,V.buy,to buy,,,,,,,,,"{""ft"": [""to buy""], ""gl"": [""V.buy""], ""mb"": [""kiɾiɲ""], ""ref"": [""kiɾiɲ""]}"
lexicon(1).eaf,13,a13,ref,26400,28400,d̪aɽan,d̪aɽan,V.walk,to walk/roam,,,,,,,,,"{""ft"": [""to walk/roam""], ""gl"": [""V.walk""], ""mb"": [""d̪aɽan""], ""ref"": [""d̪aɽan""]}"
lexicon(1).eaf,14,a14,ref,28600,30600,ʈɛo̯͡aŋ hat̪a͡o̯,ʈɛo̯͡aŋ hat̪a͡o̯,V.inquire V.take,to find out,,,,,,,,,"{""ft"": [""to find out""], ""gl"": [""V.inquire V.take""], ""mb"": [""ʈɛo̯͡aŋ hat̪a͡o̯""], ""ref"": [""ʈɛo̯͡aŋ hat̪a͡o̯""]}"
lexicon(1).eaf,15,a15,ref,30800,32800,kusi,kusi,V.like,to like,,,,,,,,,"{""ft"": [""to like""], ""gl"": [""V.like""], ""mb"": [""kusi""], ""ref"": [""kusi""]}"
lexicon(1).eaf,16,a16,ref,33000,35000,at̪̚ʔ,at̪̚ʔ,V.lose,to lose,,,,,,,,,"{""ft"": [""to lose""], ""gl"": [""V.lose""], ""mb"": [""at̪̚ʔ""], ""ref"": [""at̪̚ʔ""]}"
lexicon(1).eaf,17,a17,ref,35200,37200,ɲam,ɲam,V.find,to find,,,,,,,,,"{""ft"": [""to find""], ""gl"": [""V.find""], ""mb"": [""ɲam""], ""ref"": [""ɲam""]}"
lexicon(1).eaf,18,a18,ref,37400,39400,cas bas,cas bas,V.cultivate V.work,to cultivate,,,,,,,,,"{""ft"": [""to cultivate""], ""gl"": [""V.cultivate V.work""], ""mb"": [""cas bas""], ""ref"": [""cas bas""]}"
lexicon(1).eaf,19,a19,ref,39600,41600,bad̪ʰa,bad̪ʰa,V.tie,to tie up,,,,,,,,,"{""ft"": [""to tie up""], ""gl"": [""V.tie""], ""mb"": [""bad̪ʰa""], ""ref"": [""bad̪ʰa""]}"
lexicon(1).eaf,20,a20,ref,41800,43800,sɛʈɛɾ kaʔ,sɛʈɛɾ kaʔ,V.arrive COMPL,to deliver,,,,,,,,,"{""ft"": [""to deliver""], ""gl"": [""V.arrive COMPL""], ""mb"": [""sɛʈɛɾ kaʔ""], ""ref"": [""sɛʈɛɾ kaʔ""]}"
lexicon(1).eaf,21,a21,ref,44000,46000,d̪isɘ d̪ɔho͡i̯,d̪isɘ d̪ɔho͡i̯,N.memory V.keep,to remember,,,,,,,,,"{""ft"": [""to remember""], ""gl"": [""N.memory V.keep""], ""mb"": [""d̪isɘ d̪ɔho͡i̯""], ""ref"": [""d̪isɘ d̪ɔho͡i̯""]}"
lexicon(1).eaf,22,a22,ref,46200,48200,sɛnd̪ɾa,sɛnd̪ɾa,V.search,to search,,,,,,,,,"{""ft"": [""to search""], ""gl"": [""V.search""], ""mb"": [""sɛnd̪ɾa""], ""ref"": [""sɛnd̪ɾa""]}"
lexicon(1).eaf,23,a23,ref,48400,50400,kat̪ʰa ɾɔɽ,kat̪ʰa ɾɔɽ,N.speech V.say,to talk,,,,,,,,,"{""ft"": [""to talk""], ""gl"": [""N.speech V.say""], ""mb"": [""kat̪ʰa ɾɔɽ""], ""ref"": [""kat̪ʰa ɾɔɽ""]}"
lexicon(1).eaf,24,a24,ref,50600,52600,majam ɟɔɾɔʔ,majam ɟɔɾɔʔ,N.blood V.flow,to bleed,,,,,,,,,"{""ft"": [""to bleed""], ""gl"": [""N.blood V.flow""], ""mb"": [""majam ɟɔɾɔʔ""], ""ref"": [""majam ɟɔɾɔʔ""]}"
lexicon(1).eaf,25,a25,ref,52800,54800,bʰind̪ɘɽɔʔ,bʰind̪ɘɽɔʔ,V.read,to read,,,,,,,,,"{""ft"": [""to read""], ""gl"": [""V.read""], ""mb"": [""bʰind̪ɘɽɔʔ""], ""ref"": [""bʰind̪ɘɽɔʔ""]}"
lexicon(1).eaf,26,a26,ref,55000,57000,ɲuɾhɘʔ,ɲuɾhɘʔ,V.drop.off,to drop off,,,,,,,,,"{""ft"": [""to drop off""], ""gl"": [""V.drop.off""], ""mb"": [""ɲuɾhɘʔ""], ""ref"": [""ɲuɾhɘʔ""]}"
lexicon(1).eaf,27,a27,ref,57200,59200,ɘkʰɾiɲ,ɘkʰɾiɲ,V.sell,to sell,,,,,,,,,"{""ft"": [""to sell""], ""gl"": [""V.sell""], ""mb"": [""ɘkʰɾiɲ""], ""ref"": [""ɘkʰɾiɲ""]}"
lexicon(1).eaf,28,a28,ref,59400,61400,ɟɔma d̪ɔho͡i̯,ɟɔma d̪ɔho͡i̯,V.gather V.keep,to deposit,,,,,,,,,"{""ft"": [""to deposit""], ""gl"": [""V.gather V.keep""], ""mb"": [""ɟɔma d̪ɔho͡i̯""], ""ref"": [""ɟɔma d̪ɔho͡i̯""]}"
lexicon(1).eaf,29,a29,ref,61600,63600,ɟul,ɟul,V.burn,to burn,,,,,,,,,"{""ft"": [""to burn""], ""gl"": [""V.burn""], ""mb"": [""ɟul""], ""ref"": [""ɟul""]}"
