file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
santali_imperatives_glossed.eaf,49,105600,107600,t̪a.jɔmt̪ɛ,t̪a.jɔm-t̪ɛ,After-INSTR,After
santali_imperatives_glossed.eaf,50,107800,109800,unhilɘʔ,un-hilɘʔ,That-Day,That Day
santali_imperatives_glossed.eaf,51,110000,112000,ɟɔɟɔm-sɛʲc̚ʔ,ɟɔɟɔm-sɛʲc̚ʔ,Right.Hand-DIR,On The Right
santali_imperatives_glossed.eaf,52,112200,114200,lɛŋga-sɛʲc̚ʔ,lɛŋga-sɛʲc̚ʔ,Left.Hand-DIR,On The Left
santali_imperatives_glossed.eaf,53,114400,116400,t̪a.jɔm-sɛc̚ʔ,t̪a.jɔm-sɛc̚ʔ,Back-DIR,Behind
santali_imperatives_glossed.eaf,54,116600,118600,suɾ-ɾɛ,suɾ-ɾɛ,Near-LOC,Near
santali_imperatives_glossed.eaf,55,118800,120800,ɘɖi sɘŋgiɲ,ɘɖi sɘŋgiɲ,Very Far,Far Away
santali_imperatives_glossed.eaf,56,121000,123000,t̪ala-ɾɛ,t̪ala-ɾɛ,Middle-LOC,In Between
santali_imperatives_glossed.eaf,57,123200,125200,suɟhi,suɟhi,Straight,Straight
santali_imperatives_glossed.eaf,58,125400,127400,ɛskaɾ,ɛskaɾ,Alone,Alone
santali_imperatives_glossed.eaf,59,127600,129600,ãʈ̚-t̪ɛ,ãʈ̚-t̪ɛ,Loud-INSTR,Loudly
santali_imperatives_glossed.eaf,60,129800,131800,usɘɾa-t̪ɛ,usɘɾa-t̪ɛ,Quick-INSTR,Quickly
santali_imperatives_glossed.eaf,61,132000,134000,bɘ͡i bɘ͡i-t̪ɛ,bɘ͡i bɘ͡i-t̪ɛ,Slow Slow-INSTR.REDUP,Slowly
santali_imperatives_glossed.eaf,62,134200,136200,ɟɘst̪i-gi,ɟɘst̪i-gi,Much-EMPH,Mostly
santali_imperatives_glossed.eaf,63,136400,138400,ɟɘst̪i,ɟɘst̪i,Much,More / Much
santali_imperatives_glossed.eaf,64,138600,140600,t̪ʰɔɽa,t̪ʰɔɽa,Little,Less / Little
santali_imperatives_glossed.eaf,65,140800,142800,t̪eheɲ,t̪eheɲ,Today,Today
santali_imperatives_glossed.eaf,66,143000,145000,mit̪ʔ-d̪in,mit̪ʔ-d̪in,One-Day,One Day
santali_imperatives_glossed.eaf,67,145200,147200,samaŋ-ɾɛ,samaŋ-ɾɛ,Front-LOC,In Front
santali_imperatives_glossed.eaf,68,147400,149400,cet̪an-ɾɛ,cet̪an-ɾɛ,Above-LOC,Above
santali_imperatives_glossed.eaf,69,149600,151600,lat̪aɾ-ɾɛ,lat̪aɾ-ɾɛ,Below-LOC,Below / Down
santali_imperatives_glossed.eaf,70,151800,153800,aɽe-ɾɛ,aɽe-ɾɛ,Side-LOC,Beside
santali_imperatives_glossed.eaf,71,154000,156000,sɘŋgiɲ-ɾɛ,sɘŋgiɲ-ɾɛ,Far-LOC,Away / Far
santali_imperatives_glossed.eaf,72,156200,158200,bahɾɛ-ɾɛ,bahɾɛ-ɾɛ,Outside-LOC,Outside
santali_imperatives_glossed.eaf,73,158400,160400,bʰit̪ɾi-ɾɛ,bʰit̪ɾi-ɾɛ,Inside-LOC,Inside
santali_imperatives_glossed.eaf,74,160600,162600,a͡ima,a͡ima,A.Lot,A Lot
santali_imperatives_glossed.eaf,75,162800,164800,ponaʔ,pon-aʔ,Four-ORD,The Fourth
santali_imperatives_glossed.eaf,76,165000,167000,mɔ̃ɽɛ̃.jaʔ,mɔ̃ɽɛ̃.ja-ʔ,Five-ORD,The Fifth
santali_imperatives_glossed.eaf,77,167200,169200,t̪uɾu.jaʔ,t̪uɾu.ja-ʔ,Six-ORD,The Sixth
santali_imperatives_glossed.eaf,78,169400,171400,e͡a.jaʔ,e͡a.ja-ʔ,Seven-ORD,The Seventh
santali_imperatives_glossed.eaf,79,171600,173600,iɾɘl-aʔ,iɾɘl-aʔ,Eight-ORD,The Eighth
santali_imperatives_glossed.eaf,80,173800,175800,aɾɛ.jaʔ,aɾɛ.ja-ʔ,Nine-ORD,The Ninth
santali_imperatives_glossed.eaf,81,176000,178000,gɛː l-aʔ,gɛː l-aʔ,Ten-ORD,The Tenth
santali_imperatives_glossed.eaf,82,178200,180200,pɘhil-aʔ,pɘhil-aʔ,First-ORD,The First
santali_imperatives_glossed.eaf,83,180400,182400,d̪osaɾ-aʔ,d̪osaɾ-aʔ,Second-ORD,The Second
santali_glossed_3.eaf,1,0,2000,gɔgɔo̯͡aʔ kɔɽam t̪ɔ̯͡a d̪ɔ gid̪ɾɘ lɘgit̪̚ʔ ɾan lekage͡i̯ kɘmi.ja,gɔgɔ-o̯͡aʔ kɔɽam t̪ɔ̯͡a d̪ɔ gid̪ɾɘ lɘgit̪̚ʔ ɾan leka-ge͡i̯ kɘmi-ja,mother-GEN.IN chest milk TOP child for medicine like-EMPH work-FIN,Mother's breast milk works like medicine for the baby.
santali_glossed_3.eaf,2,2200,4200,t̪uɾu͡i̯ cand̪o hɘbiʲc̚ʔ gid̪ɾɘ d̯ɔ gɔgɔ t̪o̯͡age ɟɔm oco.je ho.jo.a,t̪uɾu͡i̯ cand̪o hɘbiʲc̚ʔ gid̪ɾɘ d̪ɔ gɔgɔ t̪o̯͡a-ge ɟɔm-oco-je ho.jo-a,six month until child TOP mother milk-EMPH eat-CAUS-3SG.SUBJ become-FIN,The baby should be breastfed for up to 6 months.
santali_glossed_3.eaf,3,4400,6400,inɘ t̪a.jɔm t̪͡o̯͡a ɟɔm sã͡o̯ sã͡o̯t̪ɛ eʈaʔ ɟɔmaʔhɔ̃ ema͡i̯ ho.jo.a,inɘ t̪a.jɔm t̪o̯͡a ɟɔm sã͡o̯ sã͡o̯-t̪ɛ eʈaʔ ɟɔmaʔ-hɔ̃ ema͡i̯ ho.jo-a,after.that after milk eat with with-INS other food-also give become-FIN,"After that, the baby should be given other food besides milk."
santali_glossed_3.eaf,4,6600,8600,gid̪ɾɘ d̪ɔ mit̪̚ʔsãot̪ɛ a͡i̯ma ɟɔm ema͡i̯ d̪ɔ baŋ boge.ja,gid̪ɾɘ d̪ɔ mit̪̚ʔ-sã͡o̯-t̪ɛ a͡i̯ma ɟɔm ema͡i̯ d̪ɔ baŋ boge-ja,child TOP one-with-INS many food give TOP NEG good-FIN,It is not good to feed a baby many foods at once.
santali_glossed_3.eaf,5,8800,10800,gid̪ɾɘ d̪ɔ aɽaʔ sakam sã͡o̯ ɟɔː ɾe.jaʔ ɾɔs hɔ̃ ɲu oco͡i̯ ho.jo.a,gid̪ɾɘ d̪ɔ aɽaʔ sakam sã͡o̯ ɟɔː ɾe.jaʔ ɾɔs hɔ̃ ɲu-oco͡i̯ ho.jo-a,child TOP vegetable leaf with fruit GEN.IN juice also drink-CAUS become-FIN,Children should be fed vegetables and fruit juices.
santali_glossed_3.eaf,6,11000,13000,gid̪ɾɘ lagit̪̚ʔ ɟɘpit̪̚ʔ d̪ɔ ɘɖi ɟɘɾuɽanaʔ kange.ja,gid̪ɾɘ lagit̪̚ʔ ɟɘpit̪̚ʔ d̪ɔ ɘɖi ɟɘɾuɽanaʔ kan-ge-ja,child for sleep TOP very necessary COP-EMPH-FIN,Sleep is very important for babies.
santali_glossed_3.eaf,7,13200,15200,noŋkat̪ɛ gid̪ɾɘ d̪ɔ boge aɾ mɔ̃ːɟɛ haɾa buɾuʔkana,noŋka-t̪ɛ gid̪ɾɘ d̪ɔ boge aɾ mɔ̃ɟɛ haɾa buɾuʔ-kana,DEM.MAN-INS child TOP good and well grow grow.up-PROG,In this way the baby stays healthy and grows well.
santali_glossed_3.eaf,8,15400,17400,mit̪̚ʔʈɛn gid̪ɾɘ d̪ɔ mit̪̚ʔ seɾma t̪alaɾɛ mɔ̃ɽɛ̃gɔʈɛn ʈikɘ ema͡i̯ ho.jo.a,mit̪̚ʔ-ʈɛn gid̪ɾɘ d̪ɔ mit̪̚ʔ seɾma t̪ala-ɾɛ mɔ̃ɽɛ̃-gɔʈɛn ʈikɘ ema͡i̯ ho.jo-a,one-CLF child TOP one year within-LOC five-CLF vaccine give become-FIN,A baby should be given 5 vaccinations within one year.
santali_glossed_3.eaf,9,17600,19600,ʈikɘ baŋ ema͡i̯kʰan gid̪ɾɘo̯͡aʔ a͡i̯ma lekan ɾu̯͡ɘ ho͡i̯ d̪aɽeo̯͡aʔa,ʈikɘ baŋ ema͡i̯-kʰan gid̪ɾɘ-o̯͡aʔ a͡i̯ma lekan ɾu̯͡ɘ ho͡i̯ d̪aɽe-o̯͡aʔ-a,vaccine NEG give-COND child-GEN.IN many kind disease happen able-GEN.IN-FIN,Babies can catch many diseases if not vaccinated.
santali_glossed_3.eaf,10,19800,21800,gid̪ɾɘ d̪ɔ ɔka ɔk̚t̪ɛ ɔka ʈikɘ ema͡i̯ ho.joʔa ona d̪ɔ ɖakt̪aɾge͡i̯ lɘː.ja,gid̪ɾɘ d̪ɔ ɔka ɔk̚t̪ɛ ɔka ʈikɘ ema͡i̯ ho.jo-a ona d̪ɔ ɖakt̪aɾ-ge͡i̯ lɘː-ja,child TOP which time which vaccine give become-FIN DEM.DIST TOP doctor-EMPH say-FIN,The doctor will say when which vaccine the baby needs.
santali_glossed_3.eaf,11,22000,24000,soɾɾenaʔ haspat̪alɾege gid̪ɾɘ d̪ɔ ʈikɘ ema͡i̯ ho.jo.a,soɾ-ɾenaʔ haspat̪al-ɾe-ge gid̪ɾɘ d̪ɔ ʈikɘ ema͡i̯ ho.jo-a,near-GEN.IN hospital-LOC-EMPH child TOP vaccine give become-FIN,The baby can be vaccinated by going to a nearby hospital.
santali_glossed_3.eaf,12,24200,26200,gʰaɾɔɟ,gʰaɾɔɟ,family,Family
santali_glossed_3.eaf,13,26400,28400,galmaɾa͡o̯,galmaɾa͡o̯,discussion,Discussion
santali_glossed_3.eaf,14,28600,30600,kuk̚li,kuk̚li,question,Question
santali_glossed_3.eaf,15,30800,32800,ɾɔɽɾu̯͡ɘɽ,ɾɔɽɾu̯͡ɘɽ,answer,Answer
santali_glossed_3.eaf,16,33000,35000,ɾaːn,ɾaːn,medicine,Medicine
santali_glossed_3.eaf,17,35200,37200,kuk̚mu,kuk̚mu,dream,Dream
santali_glossed_3.eaf,18,37400,39400,ɟanam,ɟanam,birth,Birth
santali_glossed_3.eaf,19,39600,41600,guɟuʔ,guɟuʔ,death,Death
santali_glossed_3.eaf,20,41800,43800,bap̚la,bap̚la,marriage,Marriage
santali_glossed_3.eaf,21,44000,46000,kɘmi,kɘmi,work,Work
santali_glossed_3.eaf,22,46200,48200,sɔna,sɔna,gold,Gold
santali_glossed_3.eaf,23,48400,50400,ɾupɘ,ɾupɘ,silver,Silver
santali_glossed_3.eaf,24,50600,52600,sapap̚ʔ,sapap̚ʔ,ornament,Ornaments
santali_glossed_3.eaf,25,52800,54800,bʰage,bʰage,good,Good
santali_glossed_3.eaf,26,55000,57000,bɘɽiʲc̚ʔ,bɘɽiʲc̚ʔ,bad,Evil
santali_glossed_3.eaf,27,57200,59200,napa͡i̯,napa͡i̯,beautiful,Beautiful
santali_glossed_3.eaf,28,59400,61400,baŋ mɔ̃ɟ,baŋ mɔ̃ɟ,NEG good,Ugly
santali_glossed_3.eaf,29,61600,63600,hamal,hamal,heavy,Heavy
santali_glossed_3.eaf,30,63800,65800,ɾa͡ɔ̯al,ɾa͡ɔ̯al,light,Light
santali_glossed_3.eaf,31,66000,68000,kɘʈiʲc̚ʔ,kɘʈiʲc̚ʔ,small,Small
santali_glossed_3.eaf,32,68200,70200,lɘʈu,lɘʈu,big,Big
santali_glossed_3.eaf,33,70400,72400,bɛɾɛl,bɛɾɛl,raw,Raw
santali_glossed_3.eaf,34,72600,74600,bele,bele,ripe,Seasoned
santali_glossed_3.eaf,35,74800,76800,ɟɔɟɔ,ɟɔɟɔ,sour,Sour
santali_glossed_3.eaf,36,77000,79000,ɟʰal,ɟʰal,spicy,Spicy
santali_glossed_3.eaf,37,79200,81200,hɛɽɛm,hɛɽɛm,sweet,Sweet
santali_glossed_3.eaf,38,81400,83400,ɟiu̯͡ɘt̪̚ʔ,ɟiu̯͡ɘt̪̚ʔ,alive,Alive
santali_glossed_3.eaf,39,83600,85600,gɔʲc̚ʔ,gɔʲc̚ʔ,dead,Dead
santali_glossed_3.eaf,40,85800,87800,cɔʈ̚,cɔʈ̚,high,High
santali_glossed_3.eaf,41,88000,90000,lat̪aɾ,lat̪aɾ,low,Low
santali_glossed_3.eaf,42,90200,92200,lɘbit̪̚ʔ,lɘbit̪̚ʔ,soft,Soft
santali_glossed_3.eaf,43,92400,94400,lɔlɔ,lɔlɔ,hot,Hot
santali_glossed_3.eaf,44,94600,96600,lɔlɔ,lɔlɔ,hot,Hot
santali_glossed_3.eaf,45,96800,98800,kɛʈɛʲc̚ʔ,kɛʈɛʲc̚ʔ,tough,Tough
santali_glossed_3.eaf,46,99000,101000,sapʰa,sapʰa,clean,Clean
santali_glossed_3.eaf,47,101200,103200,sɘɾi,sɘɾi,true,Truth
santali_glossed_3.eaf,48,103400,105400,ɛɽɛ,ɛɽɛ,lie,Lie
santali_glossed_3.eaf,49,105600,107600,et̪aŋ,et̪aŋ,thin,Thin
santali_glossed_3.eaf,50,107800,109800,mɔʈa,mɔʈa,thick,Thick
santali_glossed_3.eaf,51,110000,112000,bap̚laiʲc̚ʔ,bap̚la-iʲc̚ʔ,marriage-NMLZ,Married
santali_glossed_3.eaf,52,112200,114200,ɖɘŋu̯͡ɘ,ɖɘŋu̯͡ɘ,unmarried,Unmarried
santali_glossed_3.eaf,53,114400,116400,nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾɾɛ͡i̯ t̪ahɛ̃na,nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾ-ɾɛ-͡i̯ t̪ahɛ̃-na,Nina TOP mother father with city-LOC-3SG.SUBJ stay-FIN,Nina lives in the city with her parents.
santali_glossed_3.eaf,54,116600,118600,mit̪̚ʔd̪in aʲc̚ʔ gɔɽɔm buɖi d̪ɔ uni ʈʰɛn miʔʈɛn ciʈʰi͡i̯ koːlked̪a,mit̪̚ʔ-d̪in aʲc̚ʔ gɔɽɔm buɖi d̪ɔ uni ʈʰɛn miʔ-ʈɛn ciʈʰi-͡i̯ koːl-ked̪-a,one-day REFL elder old.woman TOP 3SG LOC.AN one-CLF letter-3SG.SUBJ send-PST.A-FIN,One day her grandmother sent a letter to her.
santali_glossed_3.eaf,55,118800,120800,mɛnɛʔ nina d̪ɔ ɔna ciʈʰi ba͡i̯ paɽha͡o̯ d̪aɽe.jad̪a,mɛnɛʔ nina d̪ɔ ɔna ciʈʰi ba-͡i̯ paɽha͡o̯ d̪aɽe-jad̪-a,but Nina TOP DEM.DIST letter NEG-3SG.SUBJ read able-PST-FIN,But Nina could not read that letter.
santali_glossed_3.eaf,56,121000,123000,ɛnt̪ɛʔ niɟeɾaʔ pɘɾsi baɖa͡i̯kanɾɛhɔ̃ ba͡i̯ paɽha͡o̯ d̪aɽe.jad̪a,ɛnt̪ɛʔ niɟeɾ-aʔ pɘɾsi baɖa͡i̯-kan-ɾɛ-hɔ̃ ba-͡i̯ paɽha͡o̯ d̪aɽe-jad̪-a,because self-GEN.IN language know-COP-LOC-also NEG-3SG.SUBJ read able-PST-FIN,"Because, although she can speak her own language, she cannot read."
santali_glossed_3.eaf,57,123200,125200,unɾɛ nina apat̚ʔ d̪ɔ ɔna ciʈʰi paɽha͡o̯ kat̪ɛ manɛ͡i̯ buɟʰhɘ͡o̯ade.ja,un-ɾɛ nina apat̚ʔ d̪ɔ ɔna ciʈʰi paɽha͡o̯ kat̪ɛ manɛ-͡i̯ buɟʰhɘ͡o̯-ad̪e-ja,DEM.DIST-LOC Nina father TOP DEM.DIST letter read CONV meaning-3SG.SUBJ explain-3SG.OBJ-FIN,Then Nina's father read the letter to her and explained the meaning.
santali_glossed_3.eaf,58,125400,127400,nina d̪ɔ ciʈʰiɾenaʔ ut̪̚t̪ɔɾ mɛnt̪ɛ kɔ.jekʈi cʰobi͡i̯ koːlad̪e.ja,nina d̪ɔ ciʈʰi-ɾenaʔ ut̪̚t̪ɔɾ mɛnt̪ɛ kɔ.jek-ʈi cʰobi-͡i̯ koːl-ad̪e-ja,Nina TOP letter-GEN.IN answer QUOT some-CLF picture-3SG.SUBJ send-3SG.OBJ-FIN,Nina sent some pictures in reply to the letter.
santali_glossed_3.eaf,59,127600,129600,inɘ t̪ʰɔɽa d̪in bad̪ɾɛ gɔɽɔm buɖi ʈʰɛn kʰɔn aɾhɔ mit̪̚ʔʈɛn ciʈʰi͡i̯ ɲamked̪a,inɘ t̪ʰɔɽa d̪in bad̪-ɾɛ gɔɽɔm buɖi ʈʰɛn kʰɔn aɾhɔ mit̪̚ʔ-ʈɛn ciʈʰi-͡i̯ ɲam-ked̪-a,after.that few day after-LOC elder old.woman LOC.AN ABL another one-CLF letter-3SG.SUBJ get-PST.A-FIN,A few days later she received another letter from her grandmother.
santali_glossed_3.eaf,60,129800,131800,ɔna ciʈʰiɾɛ gɔɽɔm buɖidɔ͡i̯ ɔlked̪a ɔna cʰobiko ɲam kat̪ɛ uni d̪ɔ ɘɖiaʈɛ kusilena,ɔna ciʈʰi-ɾɛ gɔɽɔm buɖi-d̪ɔ-͡i̯ ɔl-ked̪-a ɔna cʰobi-ko ɲam kat̪ɛ uni d̪ɔ ɘɖi-aʈɛ kusi-len-a,DEM.DIST letter-LOC elder old.woman-TOP-3SG.SUBJ write-PST.A-FIN DEM.DIST picture-PL get CONV 3SG TOP very-INS happy-PST.M-FIN,"In that letter, the grandmother wrote that she was very happy to receive Nina's pictures."
santali_glossed_3.eaf,61,132000,134000,nina ɔna ciʈʰi ba͡i̯ paɽha͡o̯ d̪aɽe.jaʔt̪ɛ mɔnɛ bɘɽiʲc̚ʔked̪a aɾ kɔsʈɔ͡i̯ ɘ͡i̯kɘ͡o̯ked̪a,nina ɔna ciʈʰi ba-͡i̯ paɽha͡o̯ d̪aɽe-jaʔ-t̪ɛ mɔn-ɛ bɘɽiʲc̚ʔ-ked̪-a aɾ kɔsʈɔ-͡i̯ ɘ͡i̯kɘ͡o̯-ked̪-a,Nina DEM.DIST letter NEG-3SG.SUBJ read able-NMLZ-INS mind-LOC bad-PST.A-FIN and pain-3SG.SUBJ feel-PST.A-FIN,But Nina could not read her letter — she felt upset to know that.
santali_glossed_3.eaf,62,134200,136200,nina nit̪̚ʔ pɘɾsit̪ɛ ɔlɔʔpaɽhaʔɛ ɛhɔp̚ʔked̪a ɟɛmɔn aʲc̚ʔ gɔɽɔm buɖi ciʈʰi͡i̯ ɔl d̪aɽeo̯͡ai̯,nina nit̪̚ʔ pɘɾsi-t̪ɛ ɔlɔʔpaɽhaʔ-ɛ ɛhɔp̚ʔ-ked̪-a ɟɛmɔn aʲc̚ʔ gɔɽɔm buɖi ciʈʰi-͡i̯ ɔl d̪aɽe-o̯͡a-i̯,Nina own language-INS study-3SG.SUBJ begin-PST.A-FIN so.that REFL elder old.woman letter-3SG.SUBJ write able-FIN-3SG.SUBJ,Nina then began studying her native language so that she could write letters to her grandmother.
santali_glossed_3.eaf,63,136400,138400,ni̯͡ɘ,ni̯͡ɘ,DEM.PROX,This
santali_glossed_3.eaf,64,138600,140600,hana,hana,DEM.DIST,That
santali_glossed_3.eaf,65,140800,142800,nɔnɖɛ,nɔnɖɛ,here,Here
santali_glossed_3.eaf,66,143000,145000,hanɖɛ,hanɖɛ,there,There
santali_glossed_3.eaf,67,145200,147200,ɟãha͡i̯,ɟãha-͡i̯,INDEF-3SG,Someone
santali_glossed_3.eaf,68,147400,149400,nase.jaʔ,nase.jaʔ,something,Something
santali_glossed_3.eaf,69,149600,151600,ɔkaɾɛhõ,ɔka-ɾɛ-hõ,where-LOC-also,Somewhere
santali_glossed_3.eaf,70,151800,153800,cɛt̪̚ʔhɔ̃,cɛt̪̚ʔ-hɔ̃,what-also,Any
santali_glossed_3.eaf,71,154000,156000,aʲc̚ʔ,aʲc̚ʔ,REFL,Own
santali_glossed_3.eaf,72,156200,158200,sanam,sanam,all,All/Every
santali_glossed_3.eaf,73,158400,160400,sanam,sanam,all,Everyone
santali_glossed_3.eaf,74,160600,162600,sanamko̯͡aʔ,sanam-ko-̯͡aʔ,all-PL-GEN.IN,Everyone's
santali_glossed_3.eaf,75,162800,164800,aʲc̚ʔ aʲc̚ʔ t̪ɛ,aʲc̚ʔ aʲc̚ʔ-t̪ɛ,REFL REFL-INS,By Himself/Herself
santali_glossed_3.eaf,76,165000,167000,ɛʈaʔ,ɛʈaʔ,other,Other/Another
santali_glossed_3.eaf,77,167200,169200,ɟud̪ɘ,ɟud̪ɘ,different,Different
santali_glossed_3.eaf,78,169400,171400,ɔɽaʔ,ɔɽaʔ,house,Home
santali_glossed_3.eaf,79,171600,173600,sɘɽim,sɘɽim,shed,Shed
santali_glossed_3.eaf,80,173800,175800,kʰunʈi,kʰunʈi,pole,Pole
santali_glossed_3.eaf,81,176000,178000,d̪u̯͡ɘɾ,d̪u̯͡ɘɾ,door,The Door
santali_glossed_3.eaf,82,178200,180200,ʈɘʈi,ʈɘʈi,fence,The Fence
santali_glossed_3.eaf,83,180400,182400,bʰit̪,bʰit̪,wall,The Wall
santali_glossed_3.eaf,84,182600,184600,siɽhi,siɽhi,stairs,The Stairs
santali_glossed_3.eaf,85,184800,186800,ɾaca,ɾaca,yard,The Yard
santali_glossed_3.eaf,86,187000,189000,gɔɽa,gɔɽa,cattle.shed,Slaughterhouse
santali_glossed_3.eaf,87,189200,191200,t̪ʰɘɾi,t̪ʰɘɾi,plate,Plate
santali_glossed_3.eaf,88,191400,193400,t̪ʰɘɾi,t̪ʰɘɾi,plate,Dish
santali_glossed_3.eaf,89,193600,195600,kanɖa,kanɖa,pitcher,Pitcher
santali_glossed_3.eaf,90,195800,197800,kɘ͡i̯d̪ɘ,kɘ͡i̯d̪ɘ,knife,Kitchen Knife
santali_glossed_3.eaf,91,198000,200000,binʈʰi,binʈʰi,knife,Kitchen Knife
santali_glossed_3.eaf,92,200200,202200,ɖʰɘkniʲc̚ʔ,ɖʰɘkniʲc̚ʔ,lid,Lid
santali_glossed_3.eaf,93,202400,204400,ɟʰɘli,ɟʰɘli,net,Net
santali_glossed_3.eaf,94,204600,206600,culhɘ,culhɘ,stove,Stove
santali_glossed_3.eaf,95,206800,208800,pɘchɘ͡o̯ɽi,pɘchɘ͡o̯ɽi,sheet,Sheet
santali_glossed_3.eaf,96,209000,211000,pɘʈi.jɘ,pɘʈi.jɘ,rug,Rug
santali_glossed_3.eaf,97,211200,213200,ganɖo,ganɖo,stool,Sitting Tool
santali_glossed_3.eaf,98,213400,215400,mɘci,mɘci,stool,Sitting Tool
santali_glossed_3.eaf,99,215600,217600,mɘci,mɘci,stool,Sitting Tool
santali_glossed_3.eaf,100,217800,219800,ɟɔnɔʔ,ɟɔnɔʔ,broom,The Broom
santali_glossed_3.eaf,101,220000,222000,ʈukuʲc̚ʔ,ʈukuʲc̚ʔ,pot,Cooking Pot
santali_glossed_3.eaf,102,222200,224200,celaŋ,celaŋ,pot,Cooking Pot
santali_glossed_3.eaf,103,224400,226400,ɘɾsi,ɘɾsi,mirror,The Mirror
santali_glossed_3.eaf,104,226600,228600,nɘkiʲc̚ʔ,nɘkiʲc̚ʔ,comb,The Comb
santali_glossed_3.eaf,105,228800,230800,kulup̚,kulup̚,lock,The Lock
santali_glossed_3.eaf,106,231000,233000,cʰɔɽan,cʰɔɽan,key,The Key
santali_glossed_3.eaf,107,233200,235200,kʰɘc̚lɘʔ,kʰɘc̚lɘʔ,basket,The Basket
santali_glossed_3.eaf,108,235400,237400,kɘʈiʲc̚ʔ ɔk̚t̪ɛ alɛ ɔɽaʔ samaŋɾɛ miʔʈɛn bagan t̪ahɛ̃kana,kɘʈiʲc̚ʔ ɔk̚t̪ɛ alɛ ɔɽaʔ samaŋ-ɾɛ miʔ-ʈɛn bagan t̪ahɛ̃-kana,small time 1PL.EXCL house front-LOC one-CLF garden be-PROG,There was a garden in front of our house in childhood.
santali_glossed_3.eaf,109,237600,239600,ɔna baganɾɛ a͡i̯malɛkan baha aɾ ɟɔː d̪aɾe t̪ahɛ̃kana,ɔna bagan-ɾɛ a͡i̯ma-lɛkan baha aɾ ɟɔː d̪aɾe t̪ahɛ̃-kana,DEM.DIST garden-LOC many-kind flower and fruit tree be-PROG,There were different kinds of flowers and fruit trees in that garden.
santali_glossed_3.eaf,110,239800,241800,bagan ɾe.jaʔ mit̪̚ʔaɽeɾɛ aɽaʔsakam hɔ̃ t̪ahɛ̃kana,bagan ɾe.jaʔ mit̪̚ʔ-aɽe-ɾɛ aɽaʔsakam hɔ̃ t̪ahɛ̃-kana,garden GEN.IN one-side-LOC vegetable also be-PROG,There was also a vegetable field on one side of the garden.
santali_glossed_3.eaf,111,242000,244000,cʰuʈi d̪inɾɛ iɲ aɾ misɾaɲd̪ɔ ɔna baganɾɛliɲ kɘmi.jɛt̚ʔ t̪ahɛ̃kana,cʰuʈi d̪in-ɾɛ iɲ aɾ mis-ɾaɲ-d̪ɔ ɔna bagan-ɾɛ-liɲ kɘmi-jɛt̚ʔ t̪ahɛ̃-kana,holiday day-LOC 1SG and sister-1SG-TOP DEM.DIST garden-LOC-1PL.EXCL.SUBJ work-INCMPL be-PROG,My sister and I used to work in that garden on holidays.
santali_glossed_3.eaf,112,244200,246200,ɛʈaʔ d̪aɾeko t̪ut̪̚ʔgiɖikat̪ɛ ɟɔt̪ɔ daɾeɾɛ d̪aʔliɲ d̪ulɛt̪̚ʔt̪ahɛ̃kana,ɛʈaʔ d̪aɾe-ko t̪ut̪̚ʔgiɖi kat̪ɛ ɟɔt̪ɔ d̪aɾe-ɾɛ d̪aʔ-liɲ d̪ulɛ-t̪̚ʔ t̪ahɛ̃-kana,other tree-PL weed CONV all tree-LOC water-1PL.EXCL.SUBJ pour-INCMPL be-PROG,We used to water all the plants and clean the weeds.
santali_glossed_3.eaf,113,246400,248400,ɔk̚t̪ɛ ɔk̚t̪ɛ saɾ lɛkat̪ɛ guɾiʲc̚ʔ aɾ t̪ɔɾɔʲc̚ʔliɲ laga͡ɔ̯ɛt̪̚ʔt̪ahɛ̃kana,ɔk̚t̪ɛ ɔk̚t̪ɛ saɾ lɛkat̪ɛ guɾiʲc̚ʔ aɾ t̪ɔɾɔʲc̚ʔ-liɲ laga͡ɔ̯-ɛt̪̚ʔ t̪ahɛ̃-kana,time time fertilizer like dung and ash-1PL.EXCL.SUBJ apply-INCMPL be-PROG,Sometimes we used cow dung and ash as fertilizers.
santali_glossed_3.eaf,114,248600,250600,d̪aɾeɾɛ ɟɔ aɾ baha ɲɛlɔʔɾɛ ɘɖi ɾɘskɘliɲ buɟʰhɘo͡ɛ̯t̪̚ʔt̪ahɛ̃kana,d̪aɾe-ɾɛ ɟɔ aɾ baha ɲɛl-ɔʔ-ɾɛ ɘɖi ɾɘskɘ-liɲ buɟʰhɘ-o͡ɛ̯t̪̚ʔ t̪ahɛ̃-kana,tree-LOC fruit and flower see-NMLZ-LOC very joy-1PL.EXCL.SUBJ feel-INCMPL be-PROG,We felt great when the trees blossomed and bore fruit.
